X1,cityid,city,statefips,city_pop2019,date,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home,bc,co,no2,o3,pm10,pm25,so2,Date,weekly_mean
1506,7,DALLAS,48,2635516,2020-09-14,NA,NA,NA,NA,-0.336,0.0843,-0.0975,NA,NA,NA,0.035,NA,NA,NA,2020-09-14,NA
1507,7,DALLAS,48,2635516,2020-09-15,NA,NA,NA,NA,-0.329,0.0843,-0.0975,NA,NA,NA,0.031,NA,NA,NA,2020-09-15,NA
1508,7,DALLAS,48,2635516,2020-09-16,NA,NA,NA,NA,-0.324,0.0814,-0.0943,NA,NA,NA,0.026,NA,NA,NA,2020-09-16,NA
1509,7,DALLAS,48,2635516,2020-09-17,NA,NA,NA,NA,-0.32,0.08,-0.0928,NA,NA,NA,0.0275,NA,NA,NA,2020-09-17,NA
1510,7,DALLAS,48,2635516,2020-09-18,NA,NA,NA,NA,-0.317,0.08,-0.0928,NA,NA,NA,0.0275,NA,NA,NA,2020-09-18,NA
1511,7,DALLAS,48,2635516,2020-09-19,NA,NA,NA,NA,-0.319,0.08,-0.0928,NA,NA,NA,0.035,NA,NA,NA,2020-09-19,NA
1512,7,DALLAS,48,2635516,2020-09-20,NA,NA,NA,NA,-0.319,0.0786,-0.0899,NA,NA,NA,0.034,NA,NA,NA,2020-09-20,NA
1513,7,DALLAS,48,2635516,2020-09-21,NA,NA,NA,NA,-0.321,0.0814,-0.0933,NA,NA,NA,0.03,NA,NA,NA,2020-09-21,NA
1514,7,DALLAS,48,2635516,2020-09-22,NA,NA,NA,NA,-0.324,0.0843,-0.0961,NA,NA,NA,0.015,NA,NA,NA,2020-09-22,NA
1515,7,DALLAS,48,2635516,2020-09-23,NA,NA,NA,NA,-0.323,0.0857,-0.0977,NA,NA,NA,0.023,NA,NA,NA,2020-09-23,NA
1516,7,DALLAS,48,2635516,2020-09-24,NA,NA,NA,NA,-0.321,0.0857,-0.0977,NA,NA,NA,0.023,NA,NA,NA,2020-09-24,NA
1517,7,DALLAS,48,2635516,2020-09-25,NA,NA,NA,NA,-0.32,0.0857,-0.0977,NA,NA,NA,0.0205,NA,NA,NA,2020-09-25,NA
1518,7,DALLAS,48,2635516,2020-09-26,NA,NA,NA,NA,-0.317,0.0857,-0.0977,NA,NA,NA,0.026,NA,NA,NA,2020-09-26,NA
1519,7,DALLAS,48,2635516,2020-09-27,NA,NA,NA,NA,-0.316,0.0871,-0.101,NA,NA,NA,0.0405,NA,NA,NA,2020-09-27,NA
1520,8,LAS VEGAS,32,2266715,2020-02-24,0.0229,-0.00571,0.0657,0.0271,0.00286,0.00286,-0.00501,NA,NA,NA,0.034,8,3,NA,2020-02-24,NA
1521,8,LAS VEGAS,32,2266715,2020-02-25,0.0271,-0.00571,0.0643,0.0243,-0.00286,0.00429,-0.0064,NA,NA,NA,0.0395,20.5,3.75,NA,2020-02-25,NA
1522,8,LAS VEGAS,32,2266715,2020-02-26,0.0386,0,0.0629,0.02,-0.00143,0.00286,-0.0048,NA,NA,NA,0.041,10,2.95,NA,2020-02-26,NA
1523,8,LAS VEGAS,32,2266715,2020-02-27,0.0443,0.00429,0.0657,0.0214,-0.00143,0.00143,-0.00337,NA,NA,NA,0.033,11,3.2,NA,2020-02-27,NA
1524,8,LAS VEGAS,32,2266715,2020-02-28,0.05,0.00714,0.0671,0.0214,-0.00143,0,-0.00198,NA,NA,NA,0.035,9,3.05,NA,2020-02-28,NA
1525,8,LAS VEGAS,32,2266715,2020-02-29,0.0614,0.02,0.103,0.0314,0.00143,-0.00429,0.00553,NA,NA,NA,0.032,11,3.1,NA,2020-02-29,NA
1526,8,LAS VEGAS,32,2266715,2020-03-01,0.0657,0.02,0.08,0.0243,0.00143,-0.00429,0.00553,NA,NA,NA,0.045,17,5.25,NA,2020-03-01,NA
1527,8,LAS VEGAS,32,2266715,2020-03-02,0.07,0.0257,0.0629,0.0171,0.00143,-0.00429,0.00553,NA,NA,NA,0.04,7,2.1,NA,2020-03-02,NA
1528,8,LAS VEGAS,32,2266715,2020-03-03,0.0743,0.0386,0.0671,0.0129,0.00857,-0.00714,0.00832,NA,NA,NA,0.041,5,1.35,NA,2020-03-03,NA
1529,8,LAS VEGAS,32,2266715,2020-03-04,0.07,0.0443,0.0671,0.01,0.00714,-0.00714,0.00832,NA,NA,NA,0.034,7,1.45,NA,2020-03-04,NA
1530,8,LAS VEGAS,32,2266715,2020-03-05,0.0671,0.0514,0.0686,0.00286,0.00714,-0.00714,0.00832,NA,NA,NA,0.0345,9,2.85,NA,2020-03-05,NA
1531,8,LAS VEGAS,32,2266715,2020-03-06,0.0614,0.0571,0.0714,-0.00286,0.00857,-0.00571,0.00694,NA,NA,NA,0.035,12,3.2,NA,2020-03-06,NA
1532,8,LAS VEGAS,32,2266715,2020-03-07,0.0543,0.0586,0.0686,-0.01,0.00857,-0.00429,0.00443,NA,NA,NA,0.047,16,4,NA,2020-03-07,NA
1533,8,LAS VEGAS,32,2266715,2020-03-08,0.0486,0.0614,0.09,-0.0114,0.01,-0.00429,0.00443,NA,NA,NA,0.044,12,3.2,NA,2020-03-08,NA
1534,8,LAS VEGAS,32,2266715,2020-03-09,0.0457,0.0643,0.109,-0.0114,-0.00714,-0.00143,0.00105,NA,NA,NA,0.042,9,2.2,NA,2020-03-09,NA
1535,8,LAS VEGAS,32,2266715,2020-03-10,0.0357,0.0557,0.0843,-0.0214,-0.0114,0.00143,-0.00174,NA,NA,NA,0.038,8,2.05,NA,2020-03-10,NA
1536,8,LAS VEGAS,32,2266715,2020-03-11,0.0343,0.0571,0.08,-0.03,-0.0143,0.00429,-0.00494,NA,NA,NA,0.0295,3,1.7,NA,2020-03-11,NA
1537,8,LAS VEGAS,32,2266715,2020-03-12,0.0286,0.06,0.0529,-0.0443,-0.0186,0.00714,-0.00782,NA,NA,NA,0.03,4,2.45,NA,2020-03-12,NA
1538,8,LAS VEGAS,32,2266715,2020-03-13,0.0257,0.0857,0.0157,-0.06,-0.0271,0.0114,-0.012,NA,NA,NA,0.0325,3,0.7,NA,2020-03-13,NA
1539,8,LAS VEGAS,32,2266715,2020-03-14,0.0171,0.113,-0.0143,-0.0714,-0.0343,0.0157,-0.0195,NA,NA,NA,0.038,4,1.75,NA,2020-03-14,NA
1540,8,LAS VEGAS,32,2266715,2020-03-15,0.00429,0.137,-0.0429,-0.0957,-0.0457,0.02,-0.0282,NA,NA,NA,0.041,6,2.85,NA,2020-03-15,NA
1541,8,LAS VEGAS,32,2266715,2020-03-16,-0.00857,0.166,-0.0857,-0.123,-0.0614,0.0271,-0.0367,NA,NA,NA,0.04,9,3.05,NA,2020-03-16,NA
1542,8,LAS VEGAS,32,2266715,2020-03-17,-0.0243,0.191,-0.111,-0.147,-0.0986,0.04,-0.0492,NA,NA,NA,0.041,8,2.2,NA,2020-03-17,NA
1543,8,LAS VEGAS,32,2266715,2020-03-18,-0.07,0.193,-0.179,-0.189,-0.151,0.06,-0.0716,NA,NA,NA,0.043,4,1.5,NA,2020-03-18,NA
1544,8,LAS VEGAS,32,2266715,2020-03-19,-0.126,0.173,-0.23,-0.241,-0.214,0.0843,-0.096,NA,NA,NA,0.04,7,2.25,NA,2020-03-19,NA
1545,8,LAS VEGAS,32,2266715,2020-03-20,-0.181,0.129,-0.283,-0.299,-0.277,0.11,-0.121,NA,NA,NA,0.04,4,1.3,NA,2020-03-20,NA
1546,8,LAS VEGAS,32,2266715,2020-03-21,-0.243,0.0729,-0.326,-0.361,-0.34,0.129,-0.153,NA,NA,NA,0.043,5,1.9,NA,2020-03-21,NA
1547,8,LAS VEGAS,32,2266715,2020-03-22,-0.304,0.0114,-0.374,-0.423,-0.404,0.144,-0.185,NA,NA,NA,0.041,8,1.95,NA,2020-03-22,NA
1548,8,LAS VEGAS,32,2266715,2020-03-23,-0.359,-0.0529,-0.411,-0.477,-0.447,0.163,-0.207,NA,NA,NA,0.045,8,1.6,NA,2020-03-23,NA
1549,8,LAS VEGAS,32,2266715,2020-03-24,-0.403,-0.107,-0.43,-0.52,-0.484,0.177,-0.221,NA,NA,NA,0.042,6,1.4,NA,2020-03-24,NA
1550,8,LAS VEGAS,32,2266715,2020-03-25,-0.424,-0.146,-0.441,-0.553,-0.507,0.186,-0.231,NA,NA,NA,0.047,9,3.15,NA,2020-03-25,NA
1551,8,LAS VEGAS,32,2266715,2020-03-26,-0.433,-0.166,-0.446,-0.569,-0.52,0.191,-0.237,NA,NA,NA,0.046,8,1.9,NA,2020-03-26,NA
1552,8,LAS VEGAS,32,2266715,2020-03-27,-0.44,-0.183,-0.449,-0.579,-0.53,0.196,-0.241,NA,NA,NA,0.045,5,1.55,NA,2020-03-27,NA
1553,8,LAS VEGAS,32,2266715,2020-03-28,-0.441,-0.19,-0.46,-0.586,-0.536,0.197,-0.243,NA,NA,NA,0.041,8,2.65,NA,2020-03-28,NA
1554,8,LAS VEGAS,32,2266715,2020-03-29,-0.441,-0.196,-0.476,-0.591,-0.54,0.199,-0.246,NA,NA,NA,0.046,11,3.5,NA,2020-03-29,NA
1555,8,LAS VEGAS,32,2266715,2020-03-30,-0.439,-0.194,-0.466,-0.591,-0.544,0.199,-0.246,NA,NA,NA,0.043,9,3.2,NA,2020-03-30,NA
1556,8,LAS VEGAS,32,2266715,2020-03-31,-0.436,-0.19,-0.457,-0.59,-0.547,0.199,-0.246,NA,NA,NA,0.042,10,3.3,NA,2020-03-31,NA
1557,8,LAS VEGAS,32,2266715,2020-04-01,-0.43,-0.179,-0.439,-0.589,-0.549,0.199,-0.246,NA,NA,NA,0.045,13,3.9,NA,2020-04-01,NA
1558,8,LAS VEGAS,32,2266715,2020-04-02,-0.429,-0.173,-0.436,-0.59,-0.551,0.199,-0.246,NA,NA,NA,0.044,28,4.85,NA,2020-04-02,NA
1559,8,LAS VEGAS,32,2266715,2020-04-03,-0.426,-0.166,-0.429,-0.589,-0.553,0.199,-0.246,NA,NA,NA,0.041,14,3.75,NA,2020-04-03,NA
1560,8,LAS VEGAS,32,2266715,2020-04-04,-0.426,-0.161,-0.431,-0.59,-0.556,0.2,-0.249,NA,NA,NA,0.045,17,4,NA,2020-04-04,NA
1561,8,LAS VEGAS,32,2266715,2020-04-05,-0.427,-0.159,-0.436,-0.591,-0.559,0.201,-0.252,NA,NA,NA,0.044,18,4.95,NA,2020-04-05,NA
1562,8,LAS VEGAS,32,2266715,2020-04-06,-0.431,-0.161,-0.457,-0.596,-0.561,0.203,-0.253,NA,NA,NA,0.039,13,3.1,NA,2020-04-06,NA
1563,8,LAS VEGAS,32,2266715,2020-04-07,-0.439,-0.169,-0.477,-0.603,-0.566,0.206,-0.256,NA,NA,NA,0.0305,5,0.7,NA,2020-04-07,NA
1564,8,LAS VEGAS,32,2266715,2020-04-08,-0.447,-0.184,-0.5,-0.609,-0.57,0.209,-0.259,NA,NA,NA,0.035,12,2.95,NA,2020-04-08,NA
1565,8,LAS VEGAS,32,2266715,2020-04-09,-0.451,-0.193,-0.509,-0.61,-0.573,0.21,-0.261,NA,NA,NA,0.0425,4,0.65,NA,2020-04-09,NA
1566,8,LAS VEGAS,32,2266715,2020-04-10,-0.457,-0.2,-0.521,-0.614,-0.577,0.211,-0.262,NA,NA,NA,0.041,5,0.9,NA,2020-04-10,NA
1567,8,LAS VEGAS,32,2266715,2020-04-11,-0.456,-0.196,-0.513,-0.614,-0.577,0.211,-0.262,NA,NA,NA,0.039,6,1.05,NA,2020-04-11,NA
1568,8,LAS VEGAS,32,2266715,2020-04-12,-0.476,-0.21,-0.527,-0.616,-0.58,0.211,-0.262,NA,NA,NA,0.041,9,3.7,NA,2020-04-12,NA
1569,8,LAS VEGAS,32,2266715,2020-04-13,-0.483,-0.211,-0.519,-0.613,-0.579,0.211,-0.262,NA,NA,NA,0.04,11,3.2,NA,2020-04-13,NA
1570,8,LAS VEGAS,32,2266715,2020-04-14,-0.486,-0.21,-0.511,-0.607,-0.576,0.211,-0.262,NA,NA,NA,0.047,17,5.1,NA,2020-04-14,NA
1571,8,LAS VEGAS,32,2266715,2020-04-15,-0.481,-0.2,-0.497,-0.599,-0.571,0.209,-0.259,NA,NA,NA,0.042,13,4.3,NA,2020-04-15,NA
1572,8,LAS VEGAS,32,2266715,2020-04-16,-0.479,-0.194,-0.489,-0.591,-0.567,0.206,-0.256,NA,NA,NA,0.043,13,4.45,NA,2020-04-16,NA
1573,8,LAS VEGAS,32,2266715,2020-04-17,-0.479,-0.194,-0.481,-0.586,-0.563,0.204,-0.255,NA,NA,NA,0.043,13,3.85,NA,2020-04-17,NA
1574,8,LAS VEGAS,32,2266715,2020-04-18,-0.483,-0.2,-0.494,-0.581,-0.56,0.203,-0.252,NA,NA,NA,0.045,12,3.9,NA,2020-04-18,NA
1575,8,LAS VEGAS,32,2266715,2020-04-19,-0.461,-0.181,-0.471,-0.576,-0.553,0.2,-0.246,NA,NA,NA,0.042,12,3.8,NA,2020-04-19,NA
1576,8,LAS VEGAS,32,2266715,2020-04-20,-0.456,-0.18,-0.474,-0.573,-0.553,0.199,-0.245,NA,NA,NA,0.048,13,5.9,NA,2020-04-20,NA
1577,8,LAS VEGAS,32,2266715,2020-04-21,-0.45,-0.177,-0.471,-0.571,-0.553,0.197,-0.243,NA,NA,NA,0.045,11,5.4,NA,2020-04-21,NA
1578,8,LAS VEGAS,32,2266715,2020-04-22,-0.451,-0.179,-0.47,-0.571,-0.554,0.197,-0.243,NA,NA,NA,0.042,10,3.2,NA,2020-04-22,NA
1579,8,LAS VEGAS,32,2266715,2020-04-23,-0.451,-0.179,-0.471,-0.571,-0.554,0.197,-0.243,NA,NA,NA,0.0465,15,3.9,NA,2020-04-23,NA
1580,8,LAS VEGAS,32,2266715,2020-04-24,-0.45,-0.176,-0.469,-0.569,-0.554,0.196,-0.242,NA,NA,NA,0.049,15,3.7,NA,2020-04-24,NA
1581,8,LAS VEGAS,32,2266715,2020-04-25,-0.447,-0.171,-0.461,-0.567,-0.553,0.194,-0.239,NA,NA,NA,0.049,14.5,4.1,NA,2020-04-25,NA
1582,8,LAS VEGAS,32,2266715,2020-04-26,-0.446,-0.17,-0.463,-0.566,-0.553,0.194,-0.239,NA,NA,NA,0.045,17.5,4.35,NA,2020-04-26,NA
1583,8,LAS VEGAS,32,2266715,2020-04-27,-0.44,-0.163,-0.457,-0.563,-0.55,0.193,-0.238,NA,NA,NA,0.047,17,4.6,NA,2020-04-27,NA
1584,8,LAS VEGAS,32,2266715,2020-04-28,-0.434,-0.156,-0.46,-0.56,-0.549,0.18,-0.225,NA,NA,NA,0.045,17,4.8,NA,2020-04-28,NA
1585,8,LAS VEGAS,32,2266715,2020-04-29,-0.43,-0.15,-0.469,-0.557,-0.547,0.179,-0.224,NA,NA,NA,0.043,16,3.75,NA,2020-04-29,NA
1586,8,LAS VEGAS,32,2266715,2020-04-30,-0.424,-0.141,-0.47,-0.554,-0.546,0.177,-0.222,NA,NA,NA,0.049,22,5.45,NA,2020-04-30,NA
1587,8,LAS VEGAS,32,2266715,2020-05-01,-0.417,-0.13,-0.471,-0.551,-0.543,0.174,-0.219,NA,NA,NA,0.05,24.5,4.65,NA,2020-05-01,NA
1588,8,LAS VEGAS,32,2266715,2020-05-02,-0.41,-0.12,-0.47,-0.546,-0.54,0.171,-0.214,NA,NA,NA,0.051,21,5.45,NA,2020-05-02,NA
1589,8,LAS VEGAS,32,2266715,2020-05-03,-0.404,-0.11,-0.466,-0.541,-0.534,0.169,-0.209,NA,NA,NA,0.05,23,5,NA,2020-05-03,NA
1590,8,LAS VEGAS,32,2266715,2020-05-04,-0.4,-0.101,-0.459,-0.539,-0.531,0.167,-0.207,NA,NA,NA,0.047,22,5.65,NA,2020-05-04,NA
1591,8,LAS VEGAS,32,2266715,2020-05-05,-0.396,-0.09,-0.45,-0.534,-0.527,0.176,-0.215,NA,NA,NA,0.049,13,3.8,NA,2020-05-05,NA
1592,8,LAS VEGAS,32,2266715,2020-05-06,-0.394,-0.0857,-0.44,-0.533,-0.523,0.174,-0.214,NA,NA,NA,0.054,16,4.3,NA,2020-05-06,NA
1593,8,LAS VEGAS,32,2266715,2020-05-07,-0.393,-0.0829,-0.43,-0.531,-0.52,0.173,-0.212,NA,NA,NA,0.055,41,8.1,NA,2020-05-07,NA
1594,8,LAS VEGAS,32,2266715,2020-05-08,-0.393,-0.08,-0.423,-0.529,-0.517,0.171,-0.211,NA,NA,NA,0.049,24,4.95,NA,2020-05-08,NA
1595,8,LAS VEGAS,32,2266715,2020-05-09,-0.387,-0.0686,-0.423,-0.526,-0.511,0.17,-0.208,NA,NA,NA,0.056,25,5.5,NA,2020-05-09,NA
1596,8,LAS VEGAS,32,2266715,2020-05-10,-0.377,-0.0543,-0.427,-0.519,-0.503,0.167,-0.203,NA,NA,NA,0.056,22,6.05,NA,2020-05-10,NA
1597,8,LAS VEGAS,32,2266715,2020-05-11,-0.374,-0.06,-0.43,-0.516,-0.5,0.166,-0.201,NA,NA,NA,0.055,18.5,5.8,NA,2020-05-11,NA
1598,8,LAS VEGAS,32,2266715,2020-05-12,-0.37,-0.0671,-0.436,-0.516,-0.497,0.166,-0.201,NA,NA,NA,0.057,25,3.8,NA,2020-05-12,NA
1599,8,LAS VEGAS,32,2266715,2020-05-13,-0.36,-0.0657,-0.424,-0.513,-0.493,0.163,-0.198,NA,NA,NA,0.051,24,4.05,NA,2020-05-13,NA
1600,8,LAS VEGAS,32,2266715,2020-05-14,-0.351,-0.0657,-0.419,-0.509,-0.489,0.161,-0.196,NA,NA,NA,0.048,25,4.4,NA,2020-05-14,NA
1601,8,LAS VEGAS,32,2266715,2020-05-15,-0.344,-0.0686,-0.414,-0.506,-0.486,0.16,-0.195,NA,NA,NA,0.044,20,4.7,NA,2020-05-15,NA
1602,8,LAS VEGAS,32,2266715,2020-05-16,-0.344,-0.0814,-0.407,-0.504,-0.483,0.159,-0.192,NA,NA,NA,0.047,19,4.05,NA,2020-05-16,NA
1603,8,LAS VEGAS,32,2266715,2020-05-17,-0.347,-0.0971,-0.397,-0.504,-0.483,0.16,-0.195,NA,NA,NA,0.0475,19,4.7,NA,2020-05-17,NA
1604,8,LAS VEGAS,32,2266715,2020-05-18,-0.34,-0.0929,-0.391,-0.503,-0.477,0.159,-0.194,NA,NA,NA,0.047,19.5,4,NA,2020-05-18,NA
1605,8,LAS VEGAS,32,2266715,2020-05-19,-0.333,-0.0914,-0.377,-0.5,-0.471,0.156,-0.191,NA,NA,NA,0.044,16,3,NA,2020-05-19,NA
1606,8,LAS VEGAS,32,2266715,2020-05-20,-0.326,-0.09,-0.369,-0.496,-0.467,0.154,-0.189,NA,NA,NA,0.047,11,2.6,NA,2020-05-20,NA
1607,8,LAS VEGAS,32,2266715,2020-05-21,-0.319,-0.0886,-0.36,-0.49,-0.463,0.151,-0.186,NA,NA,NA,0.045,10,1.8,NA,2020-05-21,NA
1608,8,LAS VEGAS,32,2266715,2020-05-22,-0.313,-0.0857,-0.361,-0.484,-0.459,0.15,-0.185,NA,NA,NA,0.0535,16,4.05,NA,2020-05-22,NA
1609,8,LAS VEGAS,32,2266715,2020-05-23,-0.307,-0.0829,-0.354,-0.48,-0.453,0.149,-0.182,NA,NA,NA,0.05,26,5.7,NA,2020-05-23,NA
1610,8,LAS VEGAS,32,2266715,2020-05-24,-0.3,-0.0757,-0.333,-0.476,-0.45,0.144,-0.174,NA,NA,NA,0.046,9,2.35,NA,2020-05-24,NA
1611,8,LAS VEGAS,32,2266715,2020-05-25,-0.303,-0.0786,-0.306,-0.477,-0.484,0.149,-0.179,NA,NA,NA,0.0405,9,1.9,NA,2020-05-25,NA
1612,8,LAS VEGAS,32,2266715,2020-05-26,-0.301,-0.0771,-0.336,-0.476,-0.447,0.143,-0.172,NA,NA,NA,0.042,12,2.4,NA,2020-05-26,NA
1613,8,LAS VEGAS,32,2266715,2020-05-27,-0.303,-0.08,-0.351,-0.476,-0.444,0.143,-0.172,NA,NA,NA,0.045,12,2.5,NA,2020-05-27,NA
1614,8,LAS VEGAS,32,2266715,2020-05-28,-0.304,-0.0814,-0.367,-0.477,-0.44,0.143,-0.172,NA,NA,NA,0.058,24,5.4,NA,2020-05-28,NA
1615,8,LAS VEGAS,32,2266715,2020-05-29,-0.304,-0.0857,-0.374,-0.479,-0.436,0.141,-0.171,NA,NA,NA,0.049,22,4.4,NA,2020-05-29,NA
1616,8,LAS VEGAS,32,2266715,2020-05-30,-0.301,-0.0886,-0.386,-0.48,-0.426,0.141,-0.171,NA,NA,NA,0.0465,22,4.6,NA,2020-05-30,NA
1617,8,LAS VEGAS,32,2266715,2020-05-31,-0.3,-0.09,-0.404,-0.479,-0.414,0.143,-0.174,NA,NA,NA,0.0515,17.5,3.6,NA,2020-05-31,NA
1618,8,LAS VEGAS,32,2266715,2020-06-01,-0.291,-0.0843,-0.403,-0.471,-0.407,0.14,-0.17,NA,NA,NA,0.052,16.5,3.8,NA,2020-06-01,NA
1619,8,LAS VEGAS,32,2266715,2020-06-02,-0.284,-0.0771,-0.404,-0.467,-0.403,0.139,-0.169,NA,NA,NA,0.044,19,4.4,NA,2020-06-02,NA
