"","cityid","city","statefips","city_pop2019","date","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home","bc","co","no2","o3","pm10","pm25","so2"
"2278",11,"SAN ANTONIO",48,2003554,"2020-06-10",-0.167,-0.02,-0.223,-0.297,-0.326,0.106,-0.123,NA,NA,NA,0.0405,NA,11.6,NA
"2279",11,"SAN ANTONIO",48,2003554,"2020-06-11",-0.167,-0.02,-0.216,-0.294,-0.324,0.106,-0.123,NA,NA,NA,0.0655,NA,5.65,NA
"2280",11,"SAN ANTONIO",48,2003554,"2020-06-12",-0.166,-0.02,-0.209,-0.291,-0.324,0.104,-0.122,NA,NA,NA,0.052,NA,10.6,NA
"2281",11,"SAN ANTONIO",48,2003554,"2020-06-13",-0.164,-0.0171,-0.199,-0.289,-0.323,0.104,-0.122,NA,NA,NA,0.0465,NA,12.55,NA
"2282",11,"SAN ANTONIO",48,2003554,"2020-06-14",-0.163,-0.0143,-0.187,-0.289,-0.32,0.103,-0.119,NA,NA,NA,0.057,NA,11.4,NA
"2283",11,"SAN ANTONIO",48,2003554,"2020-06-15",-0.163,-0.0129,-0.18,-0.291,-0.32,0.103,-0.119,NA,NA,NA,0.043,NA,11.9,NA
"2284",11,"SAN ANTONIO",48,2003554,"2020-06-16",-0.163,-0.0114,-0.164,-0.291,-0.321,0.103,-0.119,NA,NA,NA,0.028,NA,7.9,NA
"2285",11,"SAN ANTONIO",48,2003554,"2020-06-17",-0.166,-0.0114,-0.16,-0.294,-0.323,0.103,-0.119,NA,NA,NA,0.04,NA,7.8,NA
"2286",11,"SAN ANTONIO",48,2003554,"2020-06-18",-0.169,-0.0129,-0.163,-0.296,-0.326,0.103,-0.119,NA,NA,NA,0.027,NA,7.4,NA
"2287",11,"SAN ANTONIO",48,2003554,"2020-06-19",-0.171,-0.0114,-0.164,-0.296,-0.329,0.103,-0.119,NA,NA,NA,0.019,NA,7.3,NA
"2288",11,"SAN ANTONIO",48,2003554,"2020-06-20",-0.173,-0.00714,-0.169,-0.299,-0.331,0.104,-0.121,NA,NA,NA,0.014,NA,7.4,NA
"2289",11,"SAN ANTONIO",48,2003554,"2020-06-21",-0.18,-0.00429,-0.179,-0.299,-0.331,0.104,-0.121,NA,NA,NA,0.0175,NA,8,NA
"2290",11,"SAN ANTONIO",48,2003554,"2020-06-22",-0.187,-0.00857,-0.186,-0.3,-0.339,0.106,-0.123,NA,NA,NA,0.023,NA,11.7,NA
"2291",11,"SAN ANTONIO",48,2003554,"2020-06-23",-0.194,-0.0157,-0.207,-0.304,-0.344,0.109,-0.126,NA,NA,NA,0.0185,NA,7.3,NA
"2292",11,"SAN ANTONIO",48,2003554,"2020-06-24",-0.199,-0.02,-0.217,-0.304,-0.347,0.11,-0.127,NA,NA,NA,0.037,NA,6.05,NA
"2293",11,"SAN ANTONIO",48,2003554,"2020-06-25",-0.204,-0.0243,-0.227,-0.309,-0.35,0.111,-0.129,NA,NA,NA,0.0465,NA,8.6,NA
"2294",11,"SAN ANTONIO",48,2003554,"2020-06-26",-0.216,-0.0357,-0.257,-0.32,-0.353,0.119,-0.136,NA,NA,NA,0.023,NA,17.45,NA
"2295",11,"SAN ANTONIO",48,2003554,"2020-06-27",-0.224,-0.0471,-0.269,-0.324,-0.356,0.123,-0.143,NA,NA,NA,0.019,NA,69.65,NA
"2296",11,"SAN ANTONIO",48,2003554,"2020-06-28",-0.236,-0.06,-0.284,-0.333,-0.36,0.129,-0.155,NA,NA,NA,0.0175,NA,28.55,NA
"2297",11,"SAN ANTONIO",48,2003554,"2020-06-29",-0.24,-0.0614,-0.289,-0.334,-0.36,0.13,-0.156,NA,NA,NA,0.0185,NA,20.2,NA
"2298",11,"SAN ANTONIO",48,2003554,"2020-06-30",-0.24,-0.06,-0.283,-0.333,-0.36,0.13,-0.156,NA,NA,NA,0.017,NA,25.8,NA
"2299",11,"SAN ANTONIO",48,2003554,"2020-07-01",-0.24,-0.0586,-0.296,-0.334,-0.364,0.131,-0.158,NA,NA,NA,0.018,NA,23.2,NA
"2300",11,"SAN ANTONIO",48,2003554,"2020-07-02",-0.236,-0.0529,-0.301,-0.331,-0.369,0.133,-0.159,NA,NA,NA,0.021,NA,33.3,NA
"2301",11,"SAN ANTONIO",48,2003554,"2020-07-03",-0.229,-0.0371,-0.3,-0.329,-0.391,0.136,-0.162,NA,NA,NA,0.03,NA,20.15,NA
"2302",11,"SAN ANTONIO",48,2003554,"2020-07-04",-0.256,-0.0614,-0.326,-0.344,-0.387,0.136,-0.164,NA,NA,NA,0.025,NA,14.1,NA
"2303",11,"SAN ANTONIO",48,2003554,"2020-07-05",-0.237,-0.0643,-0.323,-0.337,-0.377,0.134,-0.162,NA,NA,NA,0.023,NA,15.15,NA
"2304",11,"SAN ANTONIO",48,2003554,"2020-07-06",-0.233,-0.0543,-0.307,-0.333,-0.374,0.134,-0.161,NA,NA,NA,0.022,NA,17,NA
"2305",11,"SAN ANTONIO",48,2003554,"2020-07-07",-0.234,-0.0557,-0.31,-0.331,-0.379,0.136,-0.163,NA,NA,NA,0.025,NA,15.95,NA
"2306",11,"SAN ANTONIO",48,2003554,"2020-07-08",-0.24,-0.0629,-0.31,-0.334,-0.38,0.137,-0.164,NA,NA,NA,0.0225,NA,27.7,NA
"2307",11,"SAN ANTONIO",48,2003554,"2020-07-09",-0.247,-0.0729,-0.31,-0.339,-0.38,0.139,-0.166,NA,NA,NA,0.021,NA,27.4,NA
"2308",11,"SAN ANTONIO",48,2003554,"2020-07-10",-0.244,-0.0743,-0.294,-0.337,-0.381,0.137,-0.164,NA,NA,NA,0.02,NA,15.1,NA
"2309",11,"SAN ANTONIO",48,2003554,"2020-07-11",-0.246,-0.0771,-0.3,-0.344,-0.383,0.137,-0.164,NA,NA,NA,0.027,NA,9.4,NA
"2310",11,"SAN ANTONIO",48,2003554,"2020-07-12",-0.24,-0.0771,-0.303,-0.346,-0.387,0.137,-0.164,NA,NA,NA,0.0245,NA,12.55,NA
"2311",11,"SAN ANTONIO",48,2003554,"2020-07-13",-0.241,-0.0771,-0.313,-0.35,-0.384,0.136,-0.163,NA,NA,NA,0.02,NA,11,NA
"2312",11,"SAN ANTONIO",48,2003554,"2020-07-14",-0.24,-0.0771,-0.319,-0.353,-0.383,0.134,-0.161,NA,NA,NA,0.019,NA,25.3,NA
"2313",11,"SAN ANTONIO",48,2003554,"2020-07-15",-0.239,-0.0743,-0.326,-0.351,-0.381,0.133,-0.16,NA,NA,NA,0.021,NA,24.7,NA
"2314",11,"SAN ANTONIO",48,2003554,"2020-07-16",-0.239,-0.0729,-0.329,-0.351,-0.38,0.131,-0.158,NA,NA,NA,0.019,NA,29.85,NA
"2315",11,"SAN ANTONIO",48,2003554,"2020-07-17",-0.239,-0.0714,-0.329,-0.349,-0.38,0.131,-0.158,NA,NA,NA,0.022,NA,24.2,NA
"2316",11,"SAN ANTONIO",48,2003554,"2020-07-18",-0.237,-0.0729,-0.321,-0.344,-0.38,0.13,-0.156,NA,NA,NA,0.026,NA,19.5,NA
"2317",11,"SAN ANTONIO",48,2003554,"2020-07-19",-0.236,-0.0729,-0.311,-0.341,-0.38,0.129,-0.153,NA,NA,NA,0.023,NA,20.6,NA
"2318",11,"SAN ANTONIO",48,2003554,"2020-07-20",-0.236,-0.0743,-0.297,-0.336,-0.379,0.129,-0.153,NA,NA,NA,0.045,NA,3.1,NA
"2319",11,"SAN ANTONIO",48,2003554,"2020-07-21",-0.237,-0.0771,-0.287,-0.334,-0.377,0.129,-0.153,NA,NA,NA,0.038,NA,6.35,NA
"2320",11,"SAN ANTONIO",48,2003554,"2020-07-22",-0.237,-0.08,-0.279,-0.336,-0.376,0.129,-0.153,NA,NA,NA,0.031,NA,9.7,NA
"2321",11,"SAN ANTONIO",48,2003554,"2020-07-23",-0.237,-0.0829,-0.27,-0.336,-0.374,0.129,-0.153,NA,NA,NA,0.027,NA,6.4,NA
"2322",11,"SAN ANTONIO",48,2003554,"2020-07-24",-0.236,-0.0843,-0.266,-0.336,-0.373,0.127,-0.151,NA,NA,NA,0.031,NA,7.95,NA
"2323",11,"SAN ANTONIO",48,2003554,"2020-07-25",-0.236,-0.0857,-0.263,-0.34,-0.373,0.129,-0.154,NA,NA,NA,0.028,NA,7.25,NA
"2324",11,"SAN ANTONIO",48,2003554,"2020-07-26",-0.236,-0.0886,-0.263,-0.343,-0.374,0.13,-0.157,NA,NA,NA,0.028,NA,7.25,NA
"2325",11,"SAN ANTONIO",48,2003554,"2020-07-27",-0.234,-0.09,-0.259,-0.346,-0.374,0.13,-0.157,NA,NA,NA,0.019,NA,7.7,NA
"2326",11,"SAN ANTONIO",48,2003554,"2020-07-28",-0.233,-0.0914,-0.253,-0.347,-0.373,0.13,-0.157,NA,NA,NA,0.022,NA,6.7,NA
"2327",11,"SAN ANTONIO",48,2003554,"2020-07-29",-0.231,-0.0929,-0.249,-0.35,-0.373,0.13,-0.157,NA,NA,NA,0.025,NA,6.45,NA
"2328",11,"SAN ANTONIO",48,2003554,"2020-07-30",-0.229,-0.0914,-0.246,-0.351,-0.373,0.129,-0.155,NA,NA,NA,0.026,NA,12,NA
"2329",11,"SAN ANTONIO",48,2003554,"2020-07-31",-0.226,-0.09,-0.251,-0.353,-0.373,0.127,-0.154,NA,NA,NA,0.0215,NA,18,NA
"2330",11,"SAN ANTONIO",48,2003554,"2020-08-01",-0.219,-0.0829,-0.247,-0.347,-0.371,0.124,-0.149,NA,NA,NA,NA,NA,NA,NA
"2331",11,"SAN ANTONIO",48,2003554,"2020-08-02",-0.213,-0.0786,-0.246,-0.343,-0.369,0.121,-0.143,NA,NA,NA,NA,NA,NA,NA
"2332",11,"SAN ANTONIO",48,2003554,"2020-08-03",-0.211,-0.0757,-0.266,-0.344,-0.367,0.12,-0.141,NA,NA,NA,0.064,NA,4.3,NA
"2333",11,"SAN ANTONIO",48,2003554,"2020-08-04",-0.207,-0.0686,-0.264,-0.344,-0.367,0.119,-0.14,NA,NA,NA,0.0325,NA,8.65,NA
"2334",11,"SAN ANTONIO",48,2003554,"2020-08-05",-0.206,-0.0643,-0.263,-0.34,-0.367,0.117,-0.138,NA,NA,NA,0.045,NA,2.85,NA
"2335",11,"SAN ANTONIO",48,2003554,"2020-08-06",-0.206,-0.0629,-0.26,-0.336,-0.367,0.117,-0.138,NA,NA,NA,0.017,NA,8.65,NA
"2336",11,"SAN ANTONIO",48,2003554,"2020-08-07",-0.206,-0.0614,-0.251,-0.333,-0.366,0.116,-0.137,NA,NA,NA,0.024,NA,8.3,NA
"2337",11,"SAN ANTONIO",48,2003554,"2020-08-08",-0.207,-0.0629,-0.247,-0.329,-0.366,0.114,-0.134,NA,NA,NA,0.022,NA,7.5,NA
"2338",11,"SAN ANTONIO",48,2003554,"2020-08-09",-0.206,-0.06,-0.246,-0.327,-0.364,0.114,-0.134,NA,NA,NA,0.02,NA,16.05,NA
"2339",11,"SAN ANTONIO",48,2003554,"2020-08-10",-0.206,-0.06,-0.226,-0.324,-0.364,0.113,-0.133,NA,NA,NA,0.0195,NA,12.95,NA
"2340",11,"SAN ANTONIO",48,2003554,"2020-08-11",-0.21,-0.0657,-0.229,-0.323,-0.364,0.111,-0.131,NA,NA,NA,0.0165,NA,12.15,NA
"2341",11,"SAN ANTONIO",48,2003554,"2020-08-12",-0.211,-0.0686,-0.234,-0.324,-0.363,0.11,-0.13,NA,NA,NA,0.026,NA,11,NA
"2342",11,"SAN ANTONIO",48,2003554,"2020-08-13",-0.213,-0.0714,-0.246,-0.326,-0.363,0.109,-0.128,NA,NA,NA,0.018,NA,20.3,NA
"2343",11,"SAN ANTONIO",48,2003554,"2020-08-14",-0.214,-0.0729,-0.25,-0.326,-0.363,0.109,-0.128,NA,NA,NA,0.019,NA,15.75,NA
"2344",11,"SAN ANTONIO",48,2003554,"2020-08-15",-0.214,-0.0729,-0.26,-0.324,-0.364,0.109,-0.128,NA,NA,NA,0.017,NA,10,NA
"2345",11,"SAN ANTONIO",48,2003554,"2020-08-16",-0.216,-0.0743,-0.266,-0.321,-0.366,0.107,-0.125,NA,NA,NA,0.019,NA,7.6,NA
"2346",11,"SAN ANTONIO",48,2003554,"2020-08-17",NA,NA,NA,NA,-0.366,0.109,-0.127,NA,NA,NA,0.037,NA,7.6,NA
"2347",11,"SAN ANTONIO",48,2003554,"2020-08-18",NA,NA,NA,NA,-0.364,0.11,-0.129,NA,NA,NA,0.03,NA,9,NA
"2348",11,"SAN ANTONIO",48,2003554,"2020-08-19",NA,NA,NA,NA,-0.364,0.11,-0.129,NA,NA,NA,0.0375,NA,9.25,NA
"2349",11,"SAN ANTONIO",48,2003554,"2020-08-20",NA,NA,NA,NA,-0.363,0.11,-0.129,NA,NA,NA,0.042,NA,8.15,NA
"2350",11,"SAN ANTONIO",48,2003554,"2020-08-21",NA,NA,NA,NA,-0.361,0.109,-0.127,NA,NA,NA,0.034,NA,13.8,NA
"2351",11,"SAN ANTONIO",48,2003554,"2020-08-22",NA,NA,NA,NA,-0.363,0.11,-0.13,NA,NA,NA,0.039,NA,11.6,NA
"2352",11,"SAN ANTONIO",48,2003554,"2020-08-23",NA,NA,NA,NA,-0.361,0.11,-0.13,NA,NA,NA,0.049,NA,10.3,NA
"2353",11,"SAN ANTONIO",48,2003554,"2020-08-24",NA,NA,NA,NA,-0.36,0.11,-0.13,NA,NA,NA,0.041,NA,12.45,NA
"2354",11,"SAN ANTONIO",48,2003554,"2020-08-25",NA,NA,NA,NA,-0.36,0.11,-0.13,NA,NA,NA,0.0375,NA,15.15,NA
"2355",11,"SAN ANTONIO",48,2003554,"2020-08-26",NA,NA,NA,NA,-0.359,0.11,-0.13,NA,NA,NA,0.0385,NA,12.6,NA
"2356",11,"SAN ANTONIO",48,2003554,"2020-08-27",NA,NA,NA,NA,-0.357,0.111,-0.131,NA,NA,NA,0.024,NA,6.6,NA
"2357",11,"SAN ANTONIO",48,2003554,"2020-08-28",NA,NA,NA,NA,-0.356,0.113,-0.132,NA,NA,NA,0.027,NA,11.25,NA
"2358",11,"SAN ANTONIO",48,2003554,"2020-08-29",NA,NA,NA,NA,-0.353,0.111,-0.13,NA,NA,NA,0.02,NA,8.45,NA
"2359",11,"SAN ANTONIO",48,2003554,"2020-08-30",NA,NA,NA,NA,-0.353,0.111,-0.13,NA,NA,NA,0.0215,NA,6.9,NA
"2360",11,"SAN ANTONIO",48,2003554,"2020-08-31",NA,NA,NA,NA,-0.351,0.11,-0.128,NA,NA,NA,0.023,NA,17.3,NA
"2361",11,"SAN ANTONIO",48,2003554,"2020-09-01",NA,NA,NA,NA,-0.35,0.109,-0.127,NA,NA,NA,0.0235,NA,21.45,NA
"2362",11,"SAN ANTONIO",48,2003554,"2020-09-02",NA,NA,NA,NA,-0.35,0.109,-0.127,NA,NA,NA,0.027,NA,30.35,NA
"2363",11,"SAN ANTONIO",48,2003554,"2020-09-03",NA,NA,NA,NA,-0.35,0.107,-0.125,NA,NA,NA,0.02,NA,21.5,NA
"2364",11,"SAN ANTONIO",48,2003554,"2020-09-04",NA,NA,NA,NA,-0.353,0.107,-0.125,NA,NA,NA,0.017,NA,13.5,NA
"2365",11,"SAN ANTONIO",48,2003554,"2020-09-05",NA,NA,NA,NA,-0.359,0.106,-0.123,NA,NA,NA,0.015,NA,9,NA
"2366",11,"SAN ANTONIO",48,2003554,"2020-09-06",NA,NA,NA,NA,-0.361,0.104,-0.12,NA,NA,NA,0.031,NA,8.35,NA
"2367",11,"SAN ANTONIO",48,2003554,"2020-09-07",NA,NA,NA,NA,-0.403,0.113,-0.13,NA,NA,NA,0.02,NA,11.4,NA
"2368",11,"SAN ANTONIO",48,2003554,"2020-09-08",NA,NA,NA,NA,-0.364,0.103,-0.119,NA,NA,NA,0.016,NA,19.25,NA
"2369",11,"SAN ANTONIO",48,2003554,"2020-09-09",NA,NA,NA,NA,-0.366,0.104,-0.12,NA,NA,NA,0.018,NA,11.2,NA
"2370",11,"SAN ANTONIO",48,2003554,"2020-09-10",NA,NA,NA,NA,-0.366,0.104,-0.12,NA,NA,NA,0.009,NA,3.7,NA
"2371",11,"SAN ANTONIO",48,2003554,"2020-09-11",NA,NA,NA,NA,-0.361,0.101,-0.117,NA,NA,NA,0.011,NA,5.9,NA
"2372",11,"SAN ANTONIO",48,2003554,"2020-09-12",NA,NA,NA,NA,-0.354,0.101,-0.117,NA,NA,NA,0.023,NA,12.2,NA
"2373",11,"SAN ANTONIO",48,2003554,"2020-09-13",NA,NA,NA,NA,-0.35,0.103,-0.12,NA,NA,NA,0.03,NA,12.05,NA
"2374",11,"SAN ANTONIO",48,2003554,"2020-09-14",NA,NA,NA,NA,-0.346,0.101,-0.119,NA,NA,NA,0.032,NA,9.4,NA
"2375",11,"SAN ANTONIO",48,2003554,"2020-09-15",NA,NA,NA,NA,-0.339,0.101,-0.119,NA,NA,NA,0.035,NA,10.65,NA
"2376",11,"SAN ANTONIO",48,2003554,"2020-09-16",NA,NA,NA,NA,-0.334,0.0986,-0.116,NA,NA,NA,0.023,NA,12.9,NA
"2377",11,"SAN ANTONIO",48,2003554,"2020-09-17",NA,NA,NA,NA,-0.331,0.0971,-0.114,NA,NA,NA,0.029,NA,12.1,NA
"2378",11,"SAN ANTONIO",48,2003554,"2020-09-18",NA,NA,NA,NA,-0.33,0.0957,-0.113,NA,NA,NA,0.027,NA,9.3,NA
"2379",11,"SAN ANTONIO",48,2003554,"2020-09-19",NA,NA,NA,NA,-0.33,0.0943,-0.11,NA,NA,NA,0.041,NA,20.9,NA
"2380",11,"SAN ANTONIO",48,2003554,"2020-09-20",NA,NA,NA,NA,-0.331,0.0929,-0.107,NA,NA,NA,0.0395,NA,24.95,NA
"2381",11,"SAN ANTONIO",48,2003554,"2020-09-21",NA,NA,NA,NA,-0.333,0.0943,-0.109,NA,NA,NA,0.03,NA,13.1,NA
"2382",11,"SAN ANTONIO",48,2003554,"2020-09-22",NA,NA,NA,NA,-0.334,0.0943,-0.109,NA,NA,NA,0.021,NA,3.15,NA
"2383",11,"SAN ANTONIO",48,2003554,"2020-09-23",NA,NA,NA,NA,-0.331,0.0943,-0.109,NA,NA,NA,0.023,NA,2.7,NA
"2384",11,"SAN ANTONIO",48,2003554,"2020-09-24",NA,NA,NA,NA,-0.329,0.0943,-0.109,NA,NA,NA,0.016,NA,4.8,NA
"2385",11,"SAN ANTONIO",48,2003554,"2020-09-25",NA,NA,NA,NA,-0.327,0.0943,-0.109,NA,NA,NA,0.025,NA,9.9,NA
"2386",11,"SAN ANTONIO",48,2003554,"2020-09-26",NA,NA,NA,NA,-0.324,0.0943,-0.109,NA,NA,NA,0.031,NA,11.9,NA
"2387",11,"SAN ANTONIO",48,2003554,"2020-09-27",NA,NA,NA,NA,-0.321,0.0957,-0.112,NA,NA,NA,0.03,NA,19,NA
"2388",12,"SAN JOSE",6,1927852,"2020-02-24",-0.0114,-0.0171,0.167,-0.0229,-0.0271,0.00429,-0.00179,0.64,0.435,0.015,0.0185,NA,7.5,NA
"2389",12,"SAN JOSE",6,1927852,"2020-02-25",-0.00714,-0.01,0.174,-0.0286,-0.01,0.00286,-0.000392,0.75,0.51,0.02,0.018,NA,10,NA
"2390",12,"SAN JOSE",6,1927852,"2020-02-26",-0.00143,-0.00143,0.179,-0.0257,0.00429,0,0.00281,0.885,0.51,0.023,0.0115,NA,7.5,NA
"2391",12,"SAN JOSE",6,1927852,"2020-02-27",0.00429,0.00857,0.187,-0.0214,0.0186,-0.00286,0.00568,1.35,0.69,0.03,0.012,NA,14,NA
"2392",12,"SAN JOSE",6,1927852,"2020-02-28",0.0114,0.0243,0.199,-0.0171,0.0343,-0.00571,0.00845,1.255,0.72,0.029,0.012,NA,16,NA
"2393",12,"SAN JOSE",6,1927852,"2020-02-29",0.0171,0.0386,0.193,-0.0129,0.0357,-0.00429,0.00594,0.49,0.33,0.01,0.0325,NA,9,NA
"2394",12,"SAN JOSE",6,1927852,"2020-03-01",0.0171,0.0457,0.179,-0.0186,0.0357,-0.00286,0.00304,0.26,0.28,0.008,0.038,NA,7,NA
"2395",12,"SAN JOSE",6,1927852,"2020-03-02",0.02,0.0571,0.183,-0.0257,0.0343,-0.00286,0.00304,0.175,0.225,0.005,0.036,NA,1,NA
"2396",12,"SAN JOSE",6,1927852,"2020-03-03",0.0257,0.0643,0.226,-0.0329,0.0314,-0.00286,0.00304,0.68,0.39,0.016,0.024,NA,5,NA
"2397",12,"SAN JOSE",6,1927852,"2020-03-04",0.0214,0.0671,0.254,-0.0457,0.03,0,-0.000163,0.92,0.635,0.025,0.004,NA,10,NA
"2398",12,"SAN JOSE",6,1927852,"2020-03-05",0.0157,0.0671,0.274,-0.0614,0.0271,0.00286,-0.00304,0.49,0.315,0.0105,0.025,NA,10.5,NA
"2399",12,"SAN JOSE",6,1927852,"2020-03-06",0.00714,0.0657,0.286,-0.08,0.0143,0.00857,-0.00857,0.415,0.23,0.006,0.03,NA,5,NA
"2400",12,"SAN JOSE",6,1927852,"2020-03-07",-0.00857,0.0529,0.23,-0.1,0.00857,0.0143,-0.0186,0.26,0.26,0.006,0.031,NA,2.5,NA
"2401",12,"SAN JOSE",6,1927852,"2020-03-08",-0.0214,0.0414,0.234,-0.116,0.00286,0.0171,-0.0244,0.31,0.31,0.006,0.03,NA,3,NA
"2402",12,"SAN JOSE",6,1927852,"2020-03-09",-0.0286,0.0329,0.253,-0.141,-0.0186,0.0257,-0.0346,0.58,0.4,0.014,0.022,NA,4,NA
"2403",12,"SAN JOSE",6,1927852,"2020-03-10",-0.0414,0.0314,0.219,-0.174,-0.0443,0.0357,-0.0443,0.71,0.5,0.017,0.023,NA,7,NA
"2404",12,"SAN JOSE",6,1927852,"2020-03-11",-0.0457,0.0386,0.221,-0.21,-0.0786,0.0471,-0.0571,0.55,0.45,0.011,0.027,NA,3,NA
"2405",12,"SAN JOSE",6,1927852,"2020-03-12",-0.0514,0.0543,0.227,-0.25,-0.117,0.0614,-0.0715,0.505,0.49,0.012,0.0275,NA,7.5,NA
"2406",12,"SAN JOSE",6,1927852,"2020-03-13",-0.0586,0.0871,0.221,-0.284,-0.153,0.0743,-0.0839,0.505,0.32,0.009,0.0295,NA,9,NA
"2407",12,"SAN JOSE",6,1927852,"2020-03-14",-0.0829,0.103,0.197,-0.31,-0.167,0.0814,-0.0965,0.31,0.245,0.005,0.035,NA,7.5,NA
"2408",12,"SAN JOSE",6,1927852,"2020-03-15",-0.116,0.107,0.117,-0.343,-0.189,0.0914,-0.117,0.15,0.24,0.005,0.03,NA,3,NA
"2409",12,"SAN JOSE",6,1927852,"2020-03-16",-0.123,0.173,0.0629,-0.381,-0.241,0.11,-0.139,0.24,0.29,0.0075,0.0335,NA,2.5,NA
"2410",12,"SAN JOSE",6,1927852,"2020-03-17",-0.186,0.157,-4.26e-09,-0.431,-0.317,0.143,-0.171,0.31,0.33,0.0085,0.024,NA,5,NA
"2411",12,"SAN JOSE",6,1927852,"2020-03-18",-0.25,0.126,-0.0814,-0.48,-0.386,0.174,-0.206,0.42,0.28,0.01,0.0195,NA,3,NA
"2412",12,"SAN JOSE",6,1927852,"2020-03-19",-0.313,0.0886,-0.114,-0.523,-0.447,0.203,-0.235,0.33,0.25,0.008,0.031,NA,4,NA
"2413",12,"SAN JOSE",6,1927852,"2020-03-20",-0.374,0.0314,-0.129,-0.563,-0.503,0.231,-0.262,0.58,0.29,0.012,0.025,NA,5.5,NA
"2414",12,"SAN JOSE",6,1927852,"2020-03-21",-0.423,-0.02,-0.101,-0.6,-0.553,0.246,-0.288,0.41,0.295,0.009,0.029,NA,5,NA
"2415",12,"SAN JOSE",6,1927852,"2020-03-22",-0.467,-0.0686,-0.0757,-0.636,-0.597,0.257,-0.311,0.36,0.32,0.0085,0.025,NA,6,NA
"2416",12,"SAN JOSE",6,1927852,"2020-03-23",-0.53,-0.171,-0.0829,-0.667,-0.63,0.276,-0.333,0.36,0.295,0.0075,0.032,NA,6,NA
"2417",12,"SAN JOSE",6,1927852,"2020-03-24",-0.539,-0.197,-0.0943,-0.683,-0.636,0.281,-0.338,0.215,0.19,0.005,0.039,NA,4,NA
"2418",12,"SAN JOSE",6,1927852,"2020-03-25",-0.546,-0.213,-0.0971,-0.693,-0.64,0.286,-0.343,0.255,0.24,0.007,0.0275,NA,3,NA
"2419",12,"SAN JOSE",6,1927852,"2020-03-26",-0.553,-0.229,-0.121,-0.703,-0.644,0.29,-0.347,0.335,0.25,0.009,0.0315,NA,3,NA
"2420",12,"SAN JOSE",6,1927852,"2020-03-27",-0.559,-0.243,-0.147,-0.71,-0.647,0.293,-0.35,0.35,0.28,0.008,0.032,NA,6,NA
"2421",12,"SAN JOSE",6,1927852,"2020-03-28",-0.561,-0.251,-0.199,-0.721,-0.651,0.296,-0.355,0.49,0.285,0.007,0.038,NA,11,NA
"2422",12,"SAN JOSE",6,1927852,"2020-03-29",-0.561,-0.251,-0.204,-0.727,-0.654,0.296,-0.355,0.29,0.27,0.004,0.036,NA,7,NA
"2423",12,"SAN JOSE",6,1927852,"2020-03-30",-0.56,-0.254,-0.179,-0.729,-0.656,0.296,-0.355,0.26,0.23,0.0045,0.038,NA,3.5,NA
"2424",12,"SAN JOSE",6,1927852,"2020-03-31",-0.557,-0.254,-0.136,-0.727,-0.657,0.294,-0.354,0.28,0.25,0.006,0.029,NA,4,NA
"2425",12,"SAN JOSE",6,1927852,"2020-04-01",-0.556,-0.253,-0.116,-0.729,-0.657,0.293,-0.352,0.17,0.19,0.003,0.035,NA,3,NA
"2426",12,"SAN JOSE",6,1927852,"2020-04-02",-0.557,-0.253,-0.123,-0.731,-0.659,0.293,-0.352,0.33,0.26,0.008,0.031,NA,5,NA
"2427",12,"SAN JOSE",6,1927852,"2020-04-03",-0.556,-0.253,-0.121,-0.734,-0.66,0.293,-0.352,0.27,0.23,0.007,0.032,NA,5,NA
"2428",12,"SAN JOSE",6,1927852,"2020-04-04",-0.556,-0.253,-0.114,-0.736,-0.663,0.293,-0.352,0.28,0.25,0.004,0.029,NA,4,NA
"2429",12,"SAN JOSE",6,1927852,"2020-04-05",-0.564,-0.27,-0.183,-0.746,-0.669,0.296,-0.358,0.15,0.19,0.0035,0.027,NA,2,NA
"2430",12,"SAN JOSE",6,1927852,"2020-04-06",-0.573,-0.277,-0.254,-0.753,-0.671,0.3,-0.363,0.37,0.255,0.009,0.024,NA,4,NA
"2431",12,"SAN JOSE",6,1927852,"2020-04-07",-0.577,-0.279,-0.264,-0.754,-0.671,0.3,-0.363,0.32,0.29,0.009,0.029,NA,3.5,NA
"2432",12,"SAN JOSE",6,1927852,"2020-04-08",-0.581,-0.284,-0.273,-0.754,-0.673,0.301,-0.365,0.32,0.25,0.007,0.0305,NA,5,NA
"2433",12,"SAN JOSE",6,1927852,"2020-04-09",-0.586,-0.289,-0.289,-0.753,-0.673,0.301,-0.365,0.215,0.2,0.005,0.031,NA,2,NA
"2434",12,"SAN JOSE",6,1927852,"2020-04-10",-0.589,-0.291,-0.284,-0.75,-0.674,0.301,-0.365,0.275,0.27,0.006,0.032,NA,4,NA
"2435",12,"SAN JOSE",6,1927852,"2020-04-11",-0.586,-0.284,-0.243,-0.739,-0.671,0.3,-0.362,0.26,0.28,0.005,NA,NA,6,NA
"2436",12,"SAN JOSE",6,1927852,"2020-04-12",-0.59,-0.281,-0.176,-0.721,-0.669,0.297,-0.356,0.14,0.27,0.003,NA,NA,3,NA
"2437",12,"SAN JOSE",6,1927852,"2020-04-13",-0.587,-0.281,-0.114,-0.711,-0.666,0.294,-0.353,0.27,0.26,0.004,0.033,NA,9.5,NA
