"","cityid","cityname","stateabbrev","statename","statefips","city_pop2019","year","month","day","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"3544",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,5,-0.38,-0.111,0.0614,-0.609,-0.477,0.17,-0.201
"3545",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,6,-0.379,-0.109,0.0729,-0.601,-0.474,0.169,-0.2
"3546",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,7,-0.373,-0.1,0.127,-0.594,-0.471,0.164,-0.195
"3547",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,8,-0.374,-0.101,0.0614,-0.594,-0.47,0.166,-0.197
"3548",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,9,-0.366,-0.0857,0.05,-0.589,-0.466,0.164,-0.194
"3549",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,10,-0.359,-0.0743,0.0443,-0.586,-0.461,0.161,-0.188
"3550",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,11,-0.357,-0.0757,0.0429,-0.581,-0.46,0.16,-0.187
"3551",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,12,-0.353,-0.0757,0.1,-0.573,-0.456,0.157,-0.184
"3552",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,13,-0.347,-0.0729,0.124,-0.571,-0.451,0.156,-0.182
"3553",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,14,-0.346,-0.0743,0.131,-0.567,-0.449,0.154,-0.181
"3554",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,15,-0.34,-0.0686,0.229,-0.563,-0.446,0.15,-0.177
"3555",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,16,-0.343,-0.08,0.257,-0.56,-0.443,0.149,-0.174
"3556",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,17,-0.344,-0.0886,0.274,-0.557,-0.44,0.15,-0.177
"3557",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,18,-0.344,-0.0886,0.237,-0.557,-0.437,0.15,-0.177
"3558",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,19,-0.349,-0.0957,0.14,-0.563,-0.439,0.154,-0.181
"3559",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,20,-0.356,-0.107,0.0614,-0.567,-0.44,0.159,-0.186
"3560",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,21,-0.356,-0.109,-0.0171,-0.571,-0.44,0.161,-0.189
"3561",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,22,-0.351,-0.113,-0.0843,-0.569,-0.437,0.16,-0.187
"3562",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,23,-0.341,-0.11,-0.104,-0.564,-0.429,0.156,-0.18
"3563",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,24,-0.336,-0.111,-0.137,-0.566,-0.426,0.154,-0.177
"3564",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,25,-0.334,-0.107,-0.0871,-0.573,-0.46,0.16,-0.184
"3565",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,26,-0.321,-0.101,-0.05,-0.554,-0.419,0.147,-0.17
"3566",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,27,-0.314,-0.104,-0.0386,-0.549,-0.414,0.144,-0.167
"3567",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,28,-0.303,-0.1,-0.00286,-0.543,-0.407,0.14,-0.163
"3568",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,29,-0.299,-0.1,-0.0214,-0.544,-0.403,0.141,-0.164
"3569",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,30,-0.294,-0.1,-0.00286,-0.543,-0.39,0.143,-0.166
"3570",17,"Charlotte","NC","North Carolina",37,1110356,2020,5,31,-0.286,-0.0957,0.0586,-0.534,-0.376,0.141,-0.164
"3571",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,1,-0.269,-0.0843,0.137,-0.526,-0.369,0.137,-0.158
"3572",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,2,-0.261,-0.0786,0.193,-0.523,-0.366,0.134,-0.156
"3573",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,3,-0.243,-0.0529,0.293,-0.514,-0.36,0.127,-0.148
"3574",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,4,-0.237,-0.0486,0.344,-0.507,-0.359,0.124,-0.145
"3575",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,5,-0.23,-0.0414,0.407,-0.499,-0.357,0.12,-0.141
"3576",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,6,-0.229,-0.04,0.406,-0.493,-0.36,0.119,-0.138
"3577",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,7,-0.227,-0.0386,0.376,-0.489,-0.364,0.117,-0.135
"3578",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,8,-0.226,-0.04,0.351,-0.486,-0.364,0.117,-0.135
"3579",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,9,-0.223,-0.04,0.317,-0.486,-0.364,0.117,-0.135
"3580",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,10,-0.223,-0.0457,0.289,-0.481,-0.364,0.117,-0.135
"3581",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,11,-0.221,-0.0457,0.28,-0.48,-0.363,0.116,-0.134
"3582",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,12,-0.217,-0.0429,0.327,-0.477,-0.363,0.113,-0.131
"3583",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,13,-0.214,-0.0414,0.35,-0.47,-0.359,0.11,-0.126
"3584",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,14,-0.21,-0.0414,0.367,-0.467,-0.354,0.109,-0.123
"3585",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,15,-0.211,-0.0429,0.337,-0.467,-0.356,0.109,-0.123
"3586",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,16,-0.223,-0.0529,0.241,-0.471,-0.359,0.114,-0.129
"3587",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,17,-0.223,-0.0514,0.243,-0.471,-0.36,0.114,-0.129
"3588",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,18,-0.223,-0.0543,0.233,-0.47,-0.361,0.114,-0.129
"3589",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,19,-0.223,-0.0543,0.217,-0.469,-0.361,0.114,-0.129
"3590",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,20,-0.223,-0.0514,0.193,-0.471,-0.363,0.114,-0.129
"3591",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,21,-0.224,-0.0486,0.176,-0.471,-0.361,0.111,-0.123
"3592",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,22,-0.226,-0.0514,0.197,-0.47,-0.364,0.11,-0.121
"3593",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,23,-0.216,-0.0414,0.296,-0.459,-0.364,0.104,-0.116
"3594",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,24,-0.216,-0.0414,0.316,-0.456,-0.363,0.103,-0.114
"3595",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,25,-0.216,-0.04,0.327,-0.456,-0.363,0.103,-0.114
"3596",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,26,-0.217,-0.0414,0.32,-0.454,-0.363,0.103,-0.114
"3597",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,27,-0.221,-0.05,0.329,-0.456,-0.366,0.104,-0.117
"3598",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,28,-0.227,-0.0586,0.291,-0.456,-0.366,0.109,-0.125
"3599",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,29,-0.223,-0.0557,0.293,-0.454,-0.363,0.109,-0.125
"3600",17,"Charlotte","NC","North Carolina",37,1110356,2020,6,30,-0.22,-0.0586,0.279,-0.457,-0.361,0.109,-0.125
"3601",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,1,-0.214,-0.0571,0.277,-0.454,-0.364,0.109,-0.125
"3602",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,2,-0.204,-0.0471,0.286,-0.447,-0.367,0.106,-0.122
"3603",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,3,-0.199,-0.0343,0.306,-0.451,-0.393,0.109,-0.125
"3604",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,4,-0.227,-0.0529,0.259,-0.454,-0.39,0.109,-0.127
"3605",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,5,-0.21,-0.0557,0.291,-0.447,-0.377,0.104,-0.119
"3606",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,6,-0.204,-0.0457,0.301,-0.444,-0.373,0.106,-0.122
"3607",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,7,-0.21,-0.0486,0.303,-0.444,-0.376,0.107,-0.124
"3608",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,8,-0.216,-0.0514,0.307,-0.449,-0.376,0.109,-0.125
"3609",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,9,-0.226,-0.0629,0.307,-0.449,-0.374,0.111,-0.128
"3610",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,10,-0.226,-0.0657,0.287,-0.447,-0.377,0.113,-0.13
"3611",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,11,-0.221,-0.0629,0.273,-0.443,-0.377,0.113,-0.13
"3612",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,12,-0.216,-0.0586,0.304,-0.434,-0.379,0.113,-0.13
"3613",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,13,-0.216,-0.0586,0.301,-0.434,-0.376,0.113,-0.13
"3614",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,14,-0.211,-0.0543,0.324,-0.437,-0.374,0.111,-0.128
"3615",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,15,-0.211,-0.0557,0.311,-0.441,-0.374,0.11,-0.127
"3616",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,16,-0.21,-0.0557,0.307,-0.441,-0.374,0.109,-0.125
"3617",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,17,-0.21,-0.0543,0.313,-0.44,-0.374,0.109,-0.125
"3618",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,18,-0.214,-0.0614,0.279,-0.441,-0.377,0.11,-0.128
"3619",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,19,-0.214,-0.06,0.269,-0.439,-0.38,0.109,-0.125
"3620",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,20,-0.22,-0.0671,0.219,-0.439,-0.38,0.11,-0.126
"3621",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,21,-0.221,-0.07,0.174,-0.44,-0.381,0.11,-0.126
"3622",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,22,-0.219,-0.0671,0.184,-0.439,-0.38,0.11,-0.126
"3623",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,23,-0.22,-0.07,0.169,-0.44,-0.38,0.11,-0.126
"3624",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,24,-0.221,-0.0757,0.14,-0.441,-0.379,0.11,-0.126
"3625",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,25,-0.217,-0.07,0.181,-0.44,-0.379,0.109,-0.124
"3626",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,26,-0.217,-0.0729,0.193,-0.441,-0.377,0.109,-0.124
"3627",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,27,-0.211,-0.0657,0.239,-0.439,-0.377,0.106,-0.121
"3628",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,28,-0.21,-0.0657,0.277,-0.439,-0.376,0.104,-0.119
"3629",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,29,-0.213,-0.07,0.256,-0.441,-0.379,0.104,-0.119
"3630",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,30,-0.213,-0.0686,0.25,-0.441,-0.38,0.106,-0.121
"3631",17,"Charlotte","NC","North Carolina",37,1110356,2020,7,31,-0.209,-0.0629,0.274,-0.436,-0.381,0.103,-0.118
"3632",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,1,-0.209,-0.0614,0.26,-0.431,-0.383,0.103,-0.118
"3633",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,2,-0.207,-0.06,0.249,-0.431,-0.387,0.103,-0.118
"3634",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,3,-0.211,-0.0614,0.197,-0.433,-0.389,0.106,-0.121
"3635",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,4,-0.21,-0.06,0.203,-0.431,-0.39,0.106,-0.121
"3636",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,5,-0.209,-0.0586,0.216,-0.427,-0.389,0.106,-0.121
"3637",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,6,-0.209,-0.0614,0.221,-0.424,-0.389,0.104,-0.12
"3638",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,7,-0.211,-0.0671,0.197,-0.427,-0.389,0.106,-0.121
"3639",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,8,-0.211,-0.0714,0.2,-0.427,-0.389,0.106,-0.121
"3640",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,9,-0.214,-0.0757,0.189,-0.424,-0.386,0.106,-0.121
"3641",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,10,-0.211,-0.0786,0.22,-0.421,-0.384,0.103,-0.118
"3642",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,11,-0.214,-0.0829,0.206,-0.421,-0.383,0.103,-0.118
"3643",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,12,-0.216,-0.0871,0.201,-0.423,-0.383,0.101,-0.116
"3644",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,13,-0.217,-0.09,0.189,-0.423,-0.383,0.101,-0.116
"3645",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,14,-0.216,-0.0886,0.197,-0.421,-0.383,0.1,-0.115
"3646",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,15,-0.219,-0.0943,0.134,-0.426,-0.384,0.101,-0.117
"3647",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,16,-0.213,-0.09,0.163,-0.424,-0.386,0.1,-0.114
"3648",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,17,NA,NA,NA,NA,-0.387,0.101,-0.116
"3649",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,18,NA,NA,NA,NA,-0.386,0.101,-0.116
"3650",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,19,NA,NA,NA,NA,-0.386,0.103,-0.118
"3651",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,20,NA,NA,NA,NA,-0.384,0.103,-0.118
"3652",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,21,NA,NA,NA,NA,-0.384,0.107,-0.122
"3653",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,22,NA,NA,NA,NA,-0.381,0.106,-0.119
"3654",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,23,NA,NA,NA,NA,-0.379,0.107,-0.122
"3655",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,24,NA,NA,NA,NA,-0.377,0.107,-0.122
"3656",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,25,NA,NA,NA,NA,-0.379,0.107,-0.122
"3657",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,26,NA,NA,NA,NA,-0.376,0.106,-0.121
"3658",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,27,NA,NA,NA,NA,-0.374,0.106,-0.121
"3659",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,28,NA,NA,NA,NA,-0.373,0.101,-0.117
"3660",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,29,NA,NA,NA,NA,-0.376,0.103,-0.119
"3661",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,30,NA,NA,NA,NA,-0.377,0.101,-0.116
"3662",17,"Charlotte","NC","North Carolina",37,1110356,2020,8,31,NA,NA,NA,NA,-0.377,0.103,-0.118
"3663",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,1,NA,NA,NA,NA,-0.377,0.101,-0.116
"3664",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,2,NA,NA,NA,NA,-0.379,0.101,-0.116
"3665",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,3,NA,NA,NA,NA,-0.38,0.1,-0.115
"3666",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,4,NA,NA,NA,NA,-0.381,0.0986,-0.114
"3667",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,5,NA,NA,NA,NA,-0.384,0.0929,-0.104
"3668",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,6,NA,NA,NA,NA,-0.389,0.0914,-0.101
"3669",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,7,NA,NA,NA,NA,-0.427,0.0943,-0.104
"3670",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,8,NA,NA,NA,NA,-0.39,0.0914,-0.101
"3671",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,9,NA,NA,NA,NA,-0.391,0.0929,-0.102
"3672",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,10,NA,NA,NA,NA,-0.391,0.0943,-0.104
"3673",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,11,NA,NA,NA,NA,-0.389,0.0957,-0.105
"3674",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,12,NA,NA,NA,NA,-0.384,0.1,-0.113
"3675",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,13,NA,NA,NA,NA,-0.38,0.103,-0.118
"3676",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,14,NA,NA,NA,NA,-0.376,0.1,-0.115
"3677",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,15,NA,NA,NA,NA,-0.37,0.1,-0.115
"3678",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,16,NA,NA,NA,NA,-0.367,0.0971,-0.112
"3679",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,17,NA,NA,NA,NA,-0.37,0.103,-0.118
"3680",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,18,NA,NA,NA,NA,-0.37,0.103,-0.118
"3681",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,19,NA,NA,NA,NA,-0.369,0.1,-0.113
"3682",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,20,NA,NA,NA,NA,-0.367,0.0986,-0.11
"3683",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,21,NA,NA,NA,NA,-0.37,0.0971,-0.108
"3684",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,22,NA,NA,NA,NA,-0.371,0.0971,-0.108
"3685",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,23,NA,NA,NA,NA,-0.371,0.0986,-0.11
"3686",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,24,NA,NA,NA,NA,-0.366,0.0929,-0.104
"3687",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,25,NA,NA,NA,NA,-0.367,0.0971,-0.108
"3688",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,26,NA,NA,NA,NA,-0.366,0.0986,-0.11
"3689",17,"Charlotte","NC","North Carolina",37,1110356,2020,9,27,NA,NA,NA,NA,-0.366,0.0986,-0.11
"3690",18,"Indianapolis","IN","Indiana",18,964582,2020,2,24,0.0457,-0.00714,0.233,0.0343,0.0229,-0.00143,0.00453
"3691",18,"Indianapolis","IN","Indiana",18,964582,2020,2,25,0.0471,-0.00286,0.223,0.03,0.0214,-0.00143,0.00453
"3692",18,"Indianapolis","IN","Indiana",18,964582,2020,2,26,0.0457,-0.00143,0.206,0.0257,0.0186,0,0.00293
"3693",18,"Indianapolis","IN","Indiana",18,964582,2020,2,27,0.0557,0.00286,0.201,0.0243,0.0186,0,0.00293
"3694",18,"Indianapolis","IN","Indiana",18,964582,2020,2,28,0.0586,0.00571,0.19,0.0271,0.0171,0,0.00293
"3695",18,"Indianapolis","IN","Indiana",18,964582,2020,2,29,0.0643,0.00714,0.116,0.0257,0.0171,-0.00143,0.00544
"3696",18,"Indianapolis","IN","Indiana",18,964582,2020,3,1,0.0743,0.0143,0.131,0.03,0.0186,-0.00429,0.0112
"3697",18,"Indianapolis","IN","Indiana",18,964582,2020,3,2,0.0857,0.0229,0.141,0.0343,0.0186,-0.00571,0.0129
"3698",18,"Indianapolis","IN","Indiana",18,964582,2020,3,3,0.101,0.0371,0.189,0.0457,0.0186,-0.00857,0.0157
"3699",18,"Indianapolis","IN","Indiana",18,964582,2020,3,4,0.119,0.0471,0.251,0.0529,0.02,-0.0114,0.0189
"3700",18,"Indianapolis","IN","Indiana",18,964582,2020,3,5,0.123,0.0557,0.304,0.0557,0.0214,-0.0129,0.0204
"3701",18,"Indianapolis","IN","Indiana",18,964582,2020,3,6,0.119,0.0543,0.309,0.0486,0.0214,-0.0129,0.0204
"3702",18,"Indianapolis","IN","Indiana",18,964582,2020,3,7,0.117,0.0571,0.387,0.0557,0.0214,-0.0129,0.0204
"3703",18,"Indianapolis","IN","Indiana",18,964582,2020,3,8,0.11,0.0543,0.483,0.0543,0.02,-0.0114,0.0175
"3704",18,"Indianapolis","IN","Indiana",18,964582,2020,3,9,0.109,0.0586,0.52,0.05,0.0186,-0.0129,0.0192
"3705",18,"Indianapolis","IN","Indiana",18,964582,2020,3,10,0.0957,0.0486,0.493,0.0314,0.0157,-0.01,0.0164
"3706",18,"Indianapolis","IN","Indiana",18,964582,2020,3,11,0.0843,0.0471,0.451,0.0214,0.0129,-0.00857,0.0148
"3707",18,"Indianapolis","IN","Indiana",18,964582,2020,3,12,0.0757,0.0686,0.426,0.01,0.00714,-0.00714,0.0133
"3708",18,"Indianapolis","IN","Indiana",18,964582,2020,3,13,0.07,0.103,0.457,-2.66e-10,-0.0114,-0.00143,0.00779
"3709",18,"Indianapolis","IN","Indiana",18,964582,2020,3,14,0.0229,0.0986,0.331,-0.0357,-0.0229,0.00857,-0.00974
"3710",18,"Indianapolis","IN","Indiana",18,964582,2020,3,15,-0.0114,0.0943,0.149,-0.0643,-0.0371,0.0157,-0.0243
"3711",18,"Indianapolis","IN","Indiana",18,964582,2020,3,16,-0.0329,0.113,0.109,-0.0871,-0.0629,0.0257,-0.0361
"3712",18,"Indianapolis","IN","Indiana",18,964582,2020,3,17,-0.0771,0.124,0.133,-0.106,-0.0986,0.0386,-0.0487
"3713",18,"Indianapolis","IN","Indiana",18,964582,2020,3,18,-0.131,0.117,0.0786,-0.144,-0.139,0.0571,-0.0695
"3714",18,"Indianapolis","IN","Indiana",18,964582,2020,3,19,-0.186,0.0971,0.0257,-0.184,-0.181,0.0771,-0.0896
"3715",18,"Indianapolis","IN","Indiana",18,964582,2020,3,20,-0.233,0.0743,-0.0129,-0.22,-0.213,0.0929,-0.105
"3716",18,"Indianapolis","IN","Indiana",18,964582,2020,3,21,-0.27,0.0671,0.00571,-0.241,-0.241,0.101,-0.12
"3717",18,"Indianapolis","IN","Indiana",18,964582,2020,3,22,-0.321,0.0386,-0.0657,-0.283,-0.274,0.111,-0.14
"3718",18,"Indianapolis","IN","Indiana",18,964582,2020,3,23,-0.356,0.0157,-0.0771,-0.311,-0.303,0.123,-0.154
"3719",18,"Indianapolis","IN","Indiana",18,964582,2020,3,24,-0.371,-0.00143,-0.127,-0.34,-0.326,0.133,-0.163
"3720",18,"Indianapolis","IN","Indiana",18,964582,2020,3,25,-0.397,-0.0357,-0.0629,-0.361,-0.351,0.143,-0.175
"3721",18,"Indianapolis","IN","Indiana",18,964582,2020,3,26,-0.42,-0.0757,-0.0329,-0.377,-0.374,0.151,-0.183
"3722",18,"Indianapolis","IN","Indiana",18,964582,2020,3,27,-0.443,-0.117,-0.07,-0.403,-0.394,0.163,-0.194
"3723",18,"Indianapolis","IN","Indiana",18,964582,2020,3,28,-0.459,-0.151,-0.0686,-0.426,-0.413,0.169,-0.204
"3724",18,"Indianapolis","IN","Indiana",18,964582,2020,3,29,-0.463,-0.164,-0.02,-0.431,-0.423,0.17,-0.207
"3725",18,"Indianapolis","IN","Indiana",18,964582,2020,3,30,-0.476,-0.194,0.00571,-0.439,-0.437,0.174,-0.212
"3726",18,"Indianapolis","IN","Indiana",18,964582,2020,3,31,-0.49,-0.221,-0.0214,-0.447,-0.449,0.179,-0.217
"3727",18,"Indianapolis","IN","Indiana",18,964582,2020,4,1,-0.479,-0.21,-0.0629,-0.446,-0.453,0.179,-0.217
"3728",18,"Indianapolis","IN","Indiana",18,964582,2020,4,2,-0.467,-0.199,-0.0257,-0.443,-0.457,0.179,-0.217
"3729",18,"Indianapolis","IN","Indiana",18,964582,2020,4,3,-0.454,-0.183,0.0514,-0.43,-0.46,0.174,-0.212
"3730",18,"Indianapolis","IN","Indiana",18,964582,2020,4,4,-0.447,-0.171,0.0714,-0.426,-0.46,0.173,-0.21
"3731",18,"Indianapolis","IN","Indiana",18,964582,2020,4,5,-0.444,-0.164,0.0686,-0.427,-0.463,0.173,-0.21
"3732",18,"Indianapolis","IN","Indiana",18,964582,2020,4,6,-0.441,-0.163,0.0871,-0.426,-0.466,0.173,-0.21
"3733",18,"Indianapolis","IN","Indiana",18,964582,2020,4,7,-0.433,-0.153,0.174,-0.416,-0.467,0.171,-0.209
"3734",18,"Indianapolis","IN","Indiana",18,964582,2020,4,8,-0.43,-0.151,0.239,-0.413,-0.469,0.169,-0.205
"3735",18,"Indianapolis","IN","Indiana",18,964582,2020,4,9,-0.433,-0.154,0.174,-0.417,-0.47,0.169,-0.205
"3736",18,"Indianapolis","IN","Indiana",18,964582,2020,4,10,-0.437,-0.156,0.127,-0.421,-0.476,0.171,-0.208
"3737",18,"Indianapolis","IN","Indiana",18,964582,2020,4,11,-0.43,-0.14,0.173,-0.413,-0.479,0.169,-0.203
"3738",18,"Indianapolis","IN","Indiana",18,964582,2020,4,12,-0.449,-0.157,0.137,-0.414,-0.486,0.169,-0.203
"3739",18,"Indianapolis","IN","Indiana",18,964582,2020,4,13,-0.454,-0.159,0.0686,-0.421,-0.484,0.171,-0.206
"3740",18,"Indianapolis","IN","Indiana",18,964582,2020,4,14,-0.459,-0.163,-1.06e-09,-0.427,-0.483,0.173,-0.208
"3741",18,"Indianapolis","IN","Indiana",18,964582,2020,4,15,-0.453,-0.159,-0.0829,-0.431,-0.48,0.176,-0.211
"3742",18,"Indianapolis","IN","Indiana",18,964582,2020,4,16,-0.447,-0.154,-0.07,-0.426,-0.476,0.174,-0.21
"3743",18,"Indianapolis","IN","Indiana",18,964582,2020,4,17,-0.449,-0.163,-0.109,-0.431,-0.47,0.176,-0.211
"3744",18,"Indianapolis","IN","Indiana",18,964582,2020,4,18,-0.446,-0.167,-0.106,-0.423,-0.461,0.174,-0.208
"3745",18,"Indianapolis","IN","Indiana",18,964582,2020,4,19,-0.419,-0.141,-0.0471,-0.413,-0.45,0.173,-0.206
"3746",18,"Indianapolis","IN","Indiana",18,964582,2020,4,20,-0.401,-0.131,0.03,-0.397,-0.447,0.169,-0.201
"3747",18,"Indianapolis","IN","Indiana",18,964582,2020,4,21,-0.389,-0.124,0.0557,-0.391,-0.446,0.166,-0.198
"3748",18,"Indianapolis","IN","Indiana",18,964582,2020,4,22,-0.386,-0.123,0.14,-0.38,-0.444,0.161,-0.193
"3749",18,"Indianapolis","IN","Indiana",18,964582,2020,4,23,-0.39,-0.126,0.103,-0.389,-0.446,0.164,-0.196
