"","date","cityid","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"6166",2020-06-19,18,-0.11,0.0129,0.986,-0.171,-0.284,0.0614,-0.0663
"6167",2020-06-19,19,-0.104,0,0.277,-0.224,-0.28,0.0843,-0.0968
"6168",2020-06-19,20,-0.0857,0.0271,0.134,-0.263,-0.253,0.0671,-0.0769
"6169",2020-06-19,21,-0.623,-0.279,-0.0943,-0.649,-0.539,0.23,-0.272
"6170",2020-06-19,22,-0.17,-0.0386,-0.371,-0.183,-0.283,0.11,-0.131
"6171",2020-06-19,23,-0.25,-0.0743,0.644,-0.239,-0.344,0.106,-0.121
"6172",2020-06-19,24,-0.396,-0.0771,0.457,-0.443,-0.411,0.121,-0.145
"6173",2020-06-19,25,-0.429,-0.156,0.523,-0.646,-0.447,0.151,-0.176
"6174",2020-06-19,26,-0.0557,0.0529,NA,-0.126,-0.249,0.0614,-0.0677
"6175",2020-06-19,27,-0.136,0.101,1.45,-0.177,-0.299,0.0714,-0.0789
"6176",2020-06-19,28,-0.303,-0.0471,0.329,-0.529,-0.366,0.107,-0.122
"6177",2020-06-19,29,-0.52,-0.197,-0.293,-0.643,-0.491,0.173,-0.199
"6178",2020-06-19,30,-0.181,-0.00857,0.296,-0.406,-0.339,0.0929,-0.106
"6179",2020-06-19,31,-0.139,-0.00429,1.74,-0.207,-0.284,0.0771,-0.0855
"6180",2020-06-19,32,-0.137,0.0171,0.396,-0.25,-0.304,0.0957,-0.112
"6181",2020-06-19,33,-0.23,-0.0814,-0.264,-0.314,-0.293,0.0957,-0.115
"6182",2020-06-19,34,-0.221,0.0486,0.151,-0.149,-0.27,0.0686,-0.0778
"6183",2020-06-19,35,-0.269,-0.0157,0.294,-0.354,-0.323,0.0986,-0.114
"6184",2020-06-19,36,-0.246,-0.0986,0.00571,-0.503,-0.409,0.123,-0.143
"6185",2020-06-19,37,-0.106,0.0214,0.484,-0.106,-0.269,0.0586,-0.0639
"6186",2020-06-19,38,-0.281,-0.149,-0.444,-0.504,-0.294,0.13,-0.157
"6187",2020-06-19,39,-0.251,-0.0814,0.243,-0.551,-0.39,0.14,-0.159
"6188",2020-06-19,40,-0.129,0.0557,0.849,-0.141,-0.289,0.0914,-0.102
"6189",2020-06-19,41,-0.473,-0.15,0.397,-0.566,-0.423,0.174,-0.206
"6190",2020-06-19,42,-0.269,-0.0743,1.35,-0.54,-0.386,0.123,-0.137
"6191",2020-06-19,43,-0.196,-0.103,-0.0971,-0.461,-0.311,0.106,-0.125
"6192",2020-06-19,44,-0.413,-0.139,-0.25,-0.303,-0.38,0.111,-0.135
"6193",2020-06-19,45,-0.0271,0.00571,0.943,-0.0843,-0.236,0.0557,-0.0607
"6194",2020-06-19,46,-0.113,0.01,1.58,-0.177,-0.293,0.0714,-0.0797
"6195",2020-06-19,47,-0.156,0.02,0.339,-0.0214,-0.253,0.0629,-0.072
"6196",2020-06-19,48,-0.314,-0.159,-0.243,-0.557,-0.313,0.13,-0.156
"6197",2020-06-19,49,-0.0729,0.03,NA,-0.209,-0.296,0.0771,-0.089
"6198",2020-06-19,50,-0.167,0.0257,0.964,-0.461,-0.316,0.0857,-0.0947
"6199",2020-06-19,51,-0.0571,0.0343,0.85,-0.15,-0.296,0.0986,-0.112
"6200",2020-06-19,52,-0.0729,0.0786,0.924,-0.197,-0.287,0.0714,-0.0804
"6201",2020-06-19,53,-0.0257,0.0457,0.544,0.00286,-0.267,0.0586,-0.0642
"6202",2020-06-20,1,-0.316,-0.0943,-0.0414,-0.366,-0.333,0.126,-0.15
"6203",2020-06-20,2,-0.427,-0.0848,0.674,-0.492,-0.434,0.157,-0.183
"6204",2020-06-20,3,-0.206,-0.0514,0.689,-0.393,-0.356,0.106,-0.121
"6205",2020-06-20,4,-0.147,-0.03,0.0886,-0.414,-0.307,0.104,-0.121
"6206",2020-06-20,5,-0.211,-0.0786,-0.206,-0.344,-0.326,0.107,-0.125
"6207",2020-06-20,6,-0.326,-0.08,0.00429,-0.43,-0.34,0.126,-0.15
"6208",2020-06-20,7,-0.167,-0.0414,0.154,-0.303,-0.324,0.0986,-0.116
"6209",2020-06-20,8,-0.181,-0.0471,-0.187,-0.4,-0.363,0.0971,-0.118
"6210",2020-06-20,9,-0.329,-0.111,0.733,-0.503,-0.46,0.16,-0.186
"6211",2020-06-20,10,-0.107,0.00857,0.524,-0.467,-0.297,0.0914,-0.106
"6212",2020-06-20,11,-0.173,-0.00714,-0.169,-0.299,-0.331,0.104,-0.121
"6213",2020-06-20,12,-0.464,-0.113,0.294,-0.567,-0.466,0.201,-0.234
"6214",2020-06-20,13,-0.0743,0.00429,NA,-0.314,-0.329,0.07,-0.0773
"6215",2020-06-20,14,-0.301,-0.133,0.0543,-0.416,-0.376,0.113,-0.132
"6216",2020-06-20,15,-0.134,-0.0186,1.08,-0.304,-0.33,0.0914,-0.1
"6217",2020-06-20,16,-0.273,-0.121,0.0643,-0.519,-0.397,0.143,-0.167
"6218",2020-06-20,17,-0.223,-0.0514,0.193,-0.471,-0.363,0.114,-0.129
"6219",2020-06-20,18,-0.104,0.0186,0.971,-0.171,-0.286,0.06,-0.0638
"6220",2020-06-20,19,-0.106,0.00429,0.274,-0.221,-0.281,0.0829,-0.0943
"6221",2020-06-20,20,-0.0843,0.0314,0.119,-0.267,-0.257,0.0671,-0.0769
"6222",2020-06-20,21,-0.621,-0.276,-0.109,-0.65,-0.536,0.229,-0.269
"6223",2020-06-20,22,-0.166,-0.0271,-0.37,-0.184,-0.281,0.109,-0.128
"6224",2020-06-20,23,-0.254,-0.0771,0.536,-0.253,-0.347,0.107,-0.123
"6225",2020-06-20,24,-0.389,-0.0729,0.48,-0.436,-0.41,0.119,-0.14
"6226",2020-06-20,25,-0.429,-0.153,0.53,-0.643,-0.447,0.149,-0.171
"6227",2020-06-20,26,-0.0529,0.0571,NA,-0.126,-0.251,0.0614,-0.0677
"6228",2020-06-20,27,-0.136,0.106,1.4,-0.186,-0.3,0.0714,-0.0789
"6229",2020-06-20,28,-0.296,-0.0414,0.359,-0.523,-0.363,0.104,-0.117
"6230",2020-06-20,29,-0.524,-0.206,-0.34,-0.651,-0.493,0.176,-0.204
"6231",2020-06-20,30,-0.18,-0.00286,0.287,-0.404,-0.34,0.0914,-0.104
"6232",2020-06-20,31,-0.139,-0.00286,1.67,-0.217,-0.286,0.0771,-0.0855
"6233",2020-06-20,32,-0.134,0.03,0.423,-0.25,-0.303,0.0929,-0.107
"6234",2020-06-20,33,-0.231,-0.0757,-0.27,-0.32,-0.294,0.0957,-0.115
"6235",2020-06-20,34,-0.22,0.0557,0.163,-0.157,-0.273,0.0686,-0.0778
"6236",2020-06-20,35,-0.266,-0.00714,0.293,-0.363,-0.323,0.0971,-0.112
"6237",2020-06-20,36,-0.246,-0.0943,0.00286,-0.504,-0.409,0.121,-0.14
"6238",2020-06-20,37,-0.104,0.03,0.48,-0.104,-0.267,0.0586,-0.0639
"6239",2020-06-20,38,-0.277,-0.137,-0.446,-0.503,-0.294,0.129,-0.155
"6240",2020-06-20,39,-0.251,-0.0757,0.18,-0.553,-0.39,0.14,-0.159
"6241",2020-06-20,40,-0.123,0.0643,0.869,-0.147,-0.291,0.0914,-0.102
"6242",2020-06-20,41,-0.47,-0.144,0.396,-0.566,-0.42,0.173,-0.204
"6243",2020-06-20,42,-0.266,-0.07,1.33,-0.536,-0.383,0.121,-0.135
"6244",2020-06-20,43,-0.191,-0.0943,-0.0843,-0.459,-0.311,0.103,-0.12
"6245",2020-06-20,44,-0.411,-0.13,-0.241,-0.303,-0.383,0.11,-0.132
"6246",2020-06-20,45,-0.0229,0.0157,0.936,-0.0871,-0.237,0.0557,-0.0607
"6247",2020-06-20,46,-0.113,0.0214,1.62,-0.17,-0.294,0.0686,-0.0747
"6248",2020-06-20,47,-0.151,0.0271,0.326,-0.0214,-0.254,0.0629,-0.072
"6249",2020-06-20,48,-0.307,-0.151,-0.246,-0.554,-0.311,0.129,-0.153
"6250",2020-06-20,49,-0.0657,0.0486,NA,-0.197,-0.293,0.07,-0.0765
"6251",2020-06-20,50,-0.163,0.0357,0.986,-0.459,-0.316,0.0843,-0.0922
"6252",2020-06-20,51,-0.0657,0.03,0.727,-0.154,-0.296,0.101,-0.117
"6253",2020-06-20,52,-0.0686,0.0871,0.943,-0.19,-0.286,0.0686,-0.0754
"6254",2020-06-20,53,-0.0271,0.0471,0.556,0.00571,-0.269,0.06,-0.0667
"6255",2020-06-21,1,-0.317,-0.09,-0.0557,-0.37,-0.33,0.124,-0.147
"6256",2020-06-21,2,-0.427,-0.0829,0.664,-0.489,-0.433,0.154,-0.177
"6257",2020-06-21,3,-0.207,-0.0414,0.667,-0.394,-0.354,0.103,-0.115
"6258",2020-06-21,4,-0.153,-0.0286,0.06,-0.417,-0.309,0.106,-0.124
"6259",2020-06-21,5,-0.216,-0.0743,-0.22,-0.347,-0.326,0.107,-0.125
"6260",2020-06-21,6,-0.327,-0.0771,-0.0129,-0.431,-0.336,0.123,-0.144
"6261",2020-06-21,7,-0.176,-0.04,0.124,-0.306,-0.326,0.0986,-0.116
"6262",2020-06-21,8,-0.179,-0.0414,-0.206,-0.4,-0.359,0.0957,-0.115
"6263",2020-06-21,9,-0.326,-0.107,0.713,-0.503,-0.457,0.156,-0.177
"6264",2020-06-21,10,-0.116,0.00571,0.476,-0.467,-0.299,0.0914,-0.106
"6265",2020-06-21,11,-0.18,-0.00429,-0.179,-0.299,-0.331,0.104,-0.121
"6266",2020-06-21,12,-0.463,-0.107,0.274,-0.567,-0.461,0.199,-0.228
"6267",2020-06-21,13,-0.0743,0.0157,NA,-0.31,-0.329,0.0671,-0.0715
"6268",2020-06-21,14,-0.304,-0.131,0.0314,-0.414,-0.374,0.11,-0.126
"6269",2020-06-21,15,-0.133,-0.0114,0.967,-0.306,-0.33,0.0886,-0.0943
"6270",2020-06-21,16,-0.279,-0.123,0.0443,-0.521,-0.396,0.143,-0.167
"6271",2020-06-21,17,-0.224,-0.0486,0.176,-0.471,-0.361,0.111,-0.123
"6272",2020-06-21,18,-0.107,0.0186,0.821,-0.177,-0.287,0.06,-0.0638
"6273",2020-06-21,19,-0.107,0.00857,0.269,-0.223,-0.28,0.0814,-0.0914
"6274",2020-06-21,20,-0.0886,0.0329,0.101,-0.264,-0.263,0.0657,-0.074
"6275",2020-06-21,21,-0.619,-0.273,-0.12,-0.65,-0.53,0.226,-0.264
"6276",2020-06-21,22,-0.17,-0.0157,-0.379,-0.179,-0.276,0.106,-0.123
"6277",2020-06-21,23,-0.254,-0.0743,0.519,-0.249,-0.346,0.104,-0.118
"6278",2020-06-21,24,-0.379,-0.0671,0.487,-0.43,-0.406,0.114,-0.132
"6279",2020-06-21,25,-0.431,-0.151,0.517,-0.641,-0.447,0.146,-0.165
"6280",2020-06-21,26,-0.0557,0.0543,NA,-0.127,-0.253,0.0614,-0.0677
"6281",2020-06-21,27,-0.144,0.101,1.24,-0.194,-0.304,0.0714,-0.0789
"6282",2020-06-21,28,-0.299,-0.0414,0.331,-0.521,-0.36,0.103,-0.115
"6283",2020-06-21,29,-0.524,-0.204,-0.357,-0.653,-0.49,0.174,-0.201
"6284",2020-06-21,30,-0.186,-0.00714,0.219,-0.403,-0.341,0.0914,-0.104
"6285",2020-06-21,31,-0.139,0.00286,1.73,-0.204,-0.281,0.0743,-0.0797
"6286",2020-06-21,32,-0.137,0.0371,0.403,-0.25,-0.299,0.09,-0.101
"6287",2020-06-21,33,-0.234,-0.07,-0.281,-0.317,-0.293,0.0943,-0.112
"6288",2020-06-21,34,-0.223,0.0629,0.156,-0.164,-0.271,0.0671,-0.0749
"6289",2020-06-21,35,-0.267,0,0.267,-0.369,-0.319,0.0943,-0.106
"6290",2020-06-21,36,-0.243,-0.0914,-5.32e-10,-0.504,-0.407,0.119,-0.134
"6291",2020-06-21,37,-0.104,0.0357,0.479,-0.0971,-0.266,0.0557,-0.0581
"6292",2020-06-21,38,-0.277,-0.131,-0.449,-0.503,-0.293,0.126,-0.149
"6293",2020-06-21,39,-0.254,-0.0729,0.159,-0.549,-0.387,0.137,-0.154
"6294",2020-06-21,40,-0.12,0.07,0.887,-0.149,-0.287,0.09,-0.0989
"6295",2020-06-21,41,-0.467,-0.137,0.384,-0.564,-0.414,0.17,-0.198
"6296",2020-06-21,42,-0.266,-0.0686,1.24,-0.533,-0.38,0.12,-0.132
"6297",2020-06-21,43,-0.19,-0.09,-0.0857,-0.46,-0.311,0.1,-0.114
"6298",2020-06-21,44,-0.419,-0.131,-0.229,-0.307,-0.386,0.109,-0.13
"6299",2020-06-21,45,-0.0229,0.02,0.913,-0.0857,-0.236,0.0543,-0.0578
"6300",2020-06-21,46,-0.116,0.0286,1.58,-0.163,-0.294,0.0671,-0.0718
"6301",2020-06-21,47,-0.156,0.0314,0.296,-0.0286,-0.25,0.0614,-0.0691
"6302",2020-06-21,48,-0.303,-0.141,-0.246,-0.55,-0.309,0.126,-0.147
"6303",2020-06-21,49,-0.0643,0.0586,NA,-0.194,-0.291,0.0643,-0.0648
"6304",2020-06-21,50,-0.166,0.0429,0.94,-0.459,-0.311,0.0814,-0.0863
"6305",2020-06-21,51,-0.0629,0.0357,0.743,-0.146,-0.291,0.0986,-0.111
"6306",2020-06-21,52,-0.0686,0.0914,0.919,-0.194,-0.286,0.0671,-0.0725
"6307",2020-06-21,53,-0.0286,0.0486,0.557,5.32e-10,-0.264,0.06,-0.0667
"6308",2020-06-22,1,-0.317,-0.0943,-0.0557,-0.373,-0.334,0.124,-0.147
"6309",2020-06-22,2,-0.422,-0.0845,0.679,-0.485,-0.434,0.151,-0.174
"6310",2020-06-22,3,-0.217,-0.0514,0.589,-0.403,-0.359,0.106,-0.118
"6311",2020-06-22,4,-0.169,-0.0443,0.00286,-0.424,-0.316,0.111,-0.131
"6312",2020-06-22,5,-0.22,-0.0786,-0.23,-0.35,-0.33,0.109,-0.127
"6313",2020-06-22,6,-0.326,-0.08,-0.00571,-0.431,-0.339,0.123,-0.144
"6314",2020-06-22,7,-0.179,-0.0429,0.11,-0.31,-0.331,0.101,-0.119
"6315",2020-06-22,8,-0.18,-0.0443,-0.217,-0.4,-0.363,0.0957,-0.115
"6316",2020-06-22,9,-0.317,-0.103,0.836,-0.499,-0.457,0.151,-0.172
"6317",2020-06-22,10,-0.119,0.00143,0.454,-0.466,-0.304,0.0943,-0.109
"6318",2020-06-22,11,-0.187,-0.00857,-0.186,-0.3,-0.339,0.106,-0.123
"6319",2020-06-22,12,-0.461,-0.11,0.266,-0.569,-0.463,0.197,-0.226
"6320",2020-06-22,13,-0.0771,0.0114,NA,-0.314,-0.333,0.0686,-0.0732
"6321",2020-06-22,14,-0.307,-0.136,0.02,-0.416,-0.377,0.11,-0.126
"6322",2020-06-22,15,-0.136,-0.0129,0.931,-0.309,-0.333,0.0886,-0.0943
"6323",2020-06-22,16,-0.284,-0.126,0.0386,-0.524,-0.4,0.144,-0.168
"6324",2020-06-22,17,-0.226,-0.0514,0.197,-0.47,-0.364,0.11,-0.121
"6325",2020-06-22,18,-0.109,0.0129,0.796,-0.179,-0.291,0.06,-0.0638
"6326",2020-06-22,19,-0.111,0.00714,0.259,-0.221,-0.284,0.0814,-0.0914
"6327",2020-06-22,20,-0.1,0.0214,0.0686,-0.27,-0.269,0.0686,-0.0774
"6328",2020-06-22,21,-0.619,-0.271,-0.123,-0.65,-0.531,0.224,-0.262
"6329",2020-06-22,22,-0.176,-0.0214,-0.377,-0.186,-0.276,0.106,-0.123
"6330",2020-06-22,23,-0.263,-0.0843,0.453,-0.257,-0.35,0.106,-0.119
"6331",2020-06-22,24,-0.364,-0.0614,0.581,-0.424,-0.407,0.11,-0.127
"6332",2020-06-22,25,-0.429,-0.151,0.533,-0.64,-0.45,0.144,-0.164
"6333",2020-06-22,26,-0.0586,0.0514,NA,-0.129,-0.256,0.0629,-0.0694
"6334",2020-06-22,27,-0.147,0.0986,1.18,-0.204,-0.306,0.0729,-0.0806
"6335",2020-06-22,28,-0.296,-0.0443,0.347,-0.517,-0.363,0.101,-0.113
"6336",2020-06-22,29,-0.527,-0.21,-0.374,-0.653,-0.493,0.174,-0.201
"6337",2020-06-22,30,-0.189,-0.01,0.194,-0.4,-0.346,0.0929,-0.106
"6338",2020-06-22,31,-0.147,-0.00857,1.62,-0.214,-0.286,0.0771,-0.0831
"6339",2020-06-22,32,-0.139,0.0329,0.404,-0.25,-0.303,0.09,-0.101
"6340",2020-06-22,33,-0.239,-0.0714,-0.294,-0.32,-0.297,0.0943,-0.112
"6341",2020-06-22,34,-0.223,0.0543,0.154,-0.167,-0.277,0.0686,-0.0766
"6342",2020-06-22,35,-0.267,-0.00286,0.256,-0.371,-0.321,0.0943,-0.106
"6343",2020-06-22,36,-0.246,-0.0943,-0.0114,-0.504,-0.41,0.119,-0.134
"6344",2020-06-22,37,-0.107,0.0329,0.491,-0.106,-0.269,0.0571,-0.0598
"6345",2020-06-22,38,-0.277,-0.13,-0.434,-0.501,-0.297,0.124,-0.147
"6346",2020-06-22,39,-0.247,-0.0629,0.296,-0.541,-0.387,0.133,-0.149
"6347",2020-06-22,40,-0.121,0.0614,0.889,-0.157,-0.29,0.09,-0.0989
"6348",2020-06-22,41,-0.464,-0.136,0.389,-0.564,-0.417,0.169,-0.196
"6349",2020-06-22,42,-0.266,-0.07,1.26,-0.53,-0.381,0.119,-0.13
"6350",2020-06-22,43,-0.193,-0.0943,-0.0943,-0.459,-0.316,0.101,-0.116
"6351",2020-06-22,44,-0.431,-0.143,-0.221,-0.324,-0.393,0.113,-0.135
"6352",2020-06-22,45,-0.0243,0.0157,0.906,-0.0857,-0.239,0.0543,-0.0578
"6353",2020-06-22,46,-0.12,0.0243,1.5,-0.167,-0.299,0.0686,-0.0735
"6354",2020-06-22,47,-0.157,0.0257,0.28,-0.0271,-0.254,0.0614,-0.0691
"6355",2020-06-22,48,-0.303,-0.143,-0.246,-0.551,-0.309,0.124,-0.146
"6356",2020-06-22,49,-0.0657,0.0614,NA,-0.193,-0.294,0.0614,-0.0614
"6357",2020-06-22,50,-0.167,0.0386,0.95,-0.456,-0.316,0.0814,-0.0863
"6358",2020-06-22,51,-0.06,0.0357,0.816,-0.136,-0.294,0.0971,-0.11
"6359",2020-06-22,52,-0.0714,0.0871,0.911,-0.196,-0.289,0.0671,-0.0725
"6360",2020-06-22,53,-0.0329,0.0429,0.556,-0.00286,-0.267,0.06,-0.0667
"6361",2020-06-23,1,-0.316,-0.0971,-0.0557,-0.374,-0.337,0.124,-0.147
"6362",2020-06-23,2,-0.414,-0.0819,0.685,-0.479,-0.435,0.148,-0.17
"6363",2020-06-23,3,-0.214,-0.0486,0.583,-0.403,-0.36,0.106,-0.118
"6364",2020-06-23,4,-0.171,-0.0443,-0.02,-0.426,-0.321,0.114,-0.133
"6365",2020-06-23,5,-0.224,-0.0814,-0.239,-0.35,-0.334,0.11,-0.128
"6366",2020-06-23,6,-0.326,-0.0814,-0.00143,-0.431,-0.341,0.123,-0.144
"6367",2020-06-23,7,-0.183,-0.0486,0.0614,-0.317,-0.337,0.106,-0.123
"6368",2020-06-23,8,-0.18,-0.0457,-0.226,-0.399,-0.366,0.0957,-0.115
"6369",2020-06-23,9,-0.313,-0.103,0.887,-0.497,-0.459,0.149,-0.169
"6370",2020-06-23,10,-0.123,-0.00714,0.39,-0.467,-0.309,0.0986,-0.113
"6371",2020-06-23,11,-0.194,-0.0157,-0.207,-0.304,-0.344,0.109,-0.126
"6372",2020-06-23,12,-0.459,-0.11,0.251,-0.569,-0.464,0.197,-0.226
"6373",2020-06-23,13,-0.0771,0.00857,NA,-0.32,-0.336,0.07,-0.0746
"6374",2020-06-23,14,-0.307,-0.14,-0.00143,-0.417,-0.38,0.11,-0.126
"6375",2020-06-23,15,-0.141,-0.0171,0.87,-0.313,-0.336,0.09,-0.0957
"6376",2020-06-23,16,-0.287,-0.133,0.00571,-0.529,-0.406,0.149,-0.173
"6377",2020-06-23,17,-0.216,-0.0414,0.296,-0.459,-0.364,0.104,-0.116
"6378",2020-06-23,18,-0.109,0.0129,0.794,-0.179,-0.294,0.06,-0.0638
"6379",2020-06-23,19,-0.117,0.00143,0.224,-0.221,-0.289,0.0829,-0.0928
"6380",2020-06-23,20,-0.111,0.01,0.0314,-0.276,-0.273,0.0714,-0.0801
"6381",2020-06-23,21,-0.619,-0.271,-0.137,-0.65,-0.533,0.224,-0.262
"6382",2020-06-23,22,-0.179,-0.0243,-0.379,-0.19,-0.279,0.106,-0.123
"6383",2020-06-23,23,-0.266,-0.0857,0.404,-0.26,-0.353,0.106,-0.119
"6384",2020-06-23,24,-0.35,-0.0543,0.667,-0.419,-0.409,0.106,-0.122
"6385",2020-06-23,25,-0.427,-0.151,0.54,-0.639,-0.45,0.143,-0.162
"6386",2020-06-23,26,-0.0586,0.0486,NA,-0.124,-0.259,0.0629,-0.0694
"6387",2020-06-23,27,-0.147,0.0957,1.13,-0.209,-0.309,0.0743,-0.082
"6388",2020-06-23,28,-0.293,-0.0471,0.36,-0.513,-0.366,0.1,-0.111
"6389",2020-06-23,29,-0.524,-0.21,-0.376,-0.651,-0.494,0.173,-0.2
"6390",2020-06-23,30,-0.189,-0.0114,0.189,-0.397,-0.35,0.0929,-0.106
"6391",2020-06-23,31,-0.151,-0.0143,1.52,-0.217,-0.289,0.0786,-0.0845
"6392",2020-06-23,32,-0.139,0.0286,0.399,-0.246,-0.306,0.09,-0.101
"6393",2020-06-23,33,-0.243,-0.0729,-0.301,-0.32,-0.301,0.0957,-0.113
"6394",2020-06-23,34,-0.223,0.0471,0.141,-0.176,-0.281,0.0686,-0.0766
"6395",2020-06-23,35,-0.269,-0.00571,0.231,-0.374,-0.324,0.0943,-0.106
"6396",2020-06-23,36,-0.249,-0.0943,-0.0257,-0.503,-0.413,0.119,-0.134
"6397",2020-06-23,37,-0.104,0.0329,0.526,-0.106,-0.27,0.0571,-0.0598
"6398",2020-06-23,38,-0.279,-0.134,-0.437,-0.501,-0.3,0.126,-0.148
"6399",2020-06-23,39,-0.241,-0.0571,0.427,-0.533,-0.386,0.127,-0.143
"6400",2020-06-23,40,-0.119,0.06,0.937,-0.151,-0.29,0.0886,-0.0975
"6401",2020-06-23,41,-0.46,-0.134,0.381,-0.564,-0.419,0.169,-0.196
"6402",2020-06-23,42,-0.266,-0.0714,1.25,-0.529,-0.383,0.119,-0.13
"6403",2020-06-23,43,-0.194,-0.0971,-0.101,-0.457,-0.32,0.101,-0.116
"6404",2020-06-23,44,-0.437,-0.151,-0.229,-0.331,-0.397,0.116,-0.137
"6405",2020-06-23,45,-0.0229,0.0171,0.933,-0.0843,-0.241,0.0543,-0.0578
"6406",2020-06-23,46,-0.127,0.0171,1.38,-0.174,-0.301,0.0714,-0.0762
"6407",2020-06-23,47,-0.159,0.0229,0.256,-0.0329,-0.259,0.0629,-0.0705
"6408",2020-06-23,48,-0.3,-0.144,-0.239,-0.55,-0.309,0.123,-0.144
"6409",2020-06-23,49,-0.0671,0.0657,NA,-0.19,-0.297,0.06,-0.06
"6410",2020-06-23,50,-0.166,0.0386,0.973,-0.454,-0.319,0.08,-0.085
"6411",2020-06-23,51,-0.0386,0.0586,1.01,-0.0971,-0.294,0.09,-0.103
"6412",2020-06-23,52,-0.0743,0.08,0.906,-0.196,-0.29,0.0686,-0.0739
"6413",2020-06-23,53,-0.0357,0.04,0.589,-0.00429,-0.27,0.06,-0.0667
"6414",2020-06-24,1,-0.314,-0.1,-0.0586,-0.377,-0.337,0.124,-0.147
"6415",2020-06-24,2,-0.406,-0.0795,0.702,-0.474,-0.434,0.145,-0.167
"6416",2020-06-24,3,-0.213,-0.0514,0.569,-0.406,-0.36,0.106,-0.118
"6417",2020-06-24,4,-0.179,-0.05,-0.0743,-0.431,-0.327,0.12,-0.14
"6418",2020-06-24,5,-0.227,-0.0857,-0.247,-0.351,-0.337,0.11,-0.128
"6419",2020-06-24,6,-0.326,-0.0829,-0.00571,-0.433,-0.341,0.123,-0.144
"6420",2020-06-24,7,-0.184,-0.0514,0.06,-0.317,-0.339,0.106,-0.123
"6421",2020-06-24,8,-0.181,-0.0486,-0.239,-0.397,-0.366,0.0957,-0.115
"6422",2020-06-24,9,-0.311,-0.104,0.861,-0.497,-0.459,0.147,-0.167
"6423",2020-06-24,10,-0.124,-0.0114,0.381,-0.466,-0.309,0.0986,-0.113
"6424",2020-06-24,11,-0.199,-0.02,-0.217,-0.304,-0.347,0.11,-0.127
"6425",2020-06-24,12,-0.456,-0.109,0.244,-0.569,-0.464,0.196,-0.225
"6426",2020-06-24,13,-0.0743,0.00571,NA,-0.319,-0.336,0.0686,-0.073
"6427",2020-06-24,14,-0.303,-0.137,0.0114,-0.413,-0.38,0.107,-0.123
"6428",2020-06-24,15,-0.143,-0.02,0.87,-0.31,-0.334,0.09,-0.0957
"6429",2020-06-24,16,-0.291,-0.136,-0.0157,-0.53,-0.407,0.15,-0.174
"6430",2020-06-24,17,-0.216,-0.0414,0.316,-0.456,-0.363,0.103,-0.114
"6431",2020-06-24,18,-0.106,0.01,0.813,-0.177,-0.294,0.0586,-0.0622
"6432",2020-06-24,19,-0.12,-0.00143,0.199,-0.221,-0.29,0.0843,-0.0944
"6433",2020-06-24,20,-0.113,0.00571,0.0329,-0.279,-0.274,0.0729,-0.0817
"6434",2020-06-24,21,-0.619,-0.271,-0.151,-0.65,-0.533,0.224,-0.262
"6435",2020-06-24,22,-0.183,-0.0314,-0.373,-0.193,-0.279,0.107,-0.124
"6436",2020-06-24,23,-0.256,-0.08,0.463,-0.25,-0.351,0.101,-0.114
"6437",2020-06-24,24,-0.341,-0.0543,0.651,-0.417,-0.407,0.104,-0.121
"6438",2020-06-24,25,-0.429,-0.153,0.511,-0.639,-0.45,0.143,-0.162
"6439",2020-06-24,26,-0.0614,0.0429,NA,-0.124,-0.259,0.0629,-0.0694
"6440",2020-06-24,27,-0.147,0.0943,1.15,-0.207,-0.309,0.0729,-0.0804
"6441",2020-06-24,28,-0.291,-0.05,0.356,-0.507,-0.366,0.1,-0.111
"6442",2020-06-24,29,-0.513,-0.199,-0.334,-0.646,-0.49,0.169,-0.195
"6443",2020-06-24,30,-0.19,-0.0143,0.191,-0.391,-0.35,0.0914,-0.104
"6444",2020-06-24,31,-0.153,-0.0186,1.44,-0.22,-0.289,0.08,-0.0861
"6445",2020-06-24,32,-0.137,0.0257,0.401,-0.243,-0.306,0.09,-0.101
"6446",2020-06-24,33,-0.246,-0.0743,-0.317,-0.319,-0.303,0.0971,-0.115
"6447",2020-06-24,34,-0.223,0.0414,0.127,-0.183,-0.283,0.0686,-0.0766
"6448",2020-06-24,35,-0.269,-0.00857,0.22,-0.377,-0.324,0.0943,-0.106
"6449",2020-06-24,36,-0.253,-0.0986,-0.06,-0.503,-0.413,0.12,-0.136
"6450",2020-06-24,37,-0.103,0.0314,0.534,-0.11,-0.27,0.0571,-0.0598
"6451",2020-06-24,38,-0.276,-0.129,-0.416,-0.499,-0.3,0.126,-0.148
"6452",2020-06-24,39,-0.239,-0.0557,0.463,-0.53,-0.384,0.124,-0.14
"6453",2020-06-24,40,-0.116,0.0571,0.976,-0.149,-0.29,0.0871,-0.0959
"6454",2020-06-24,41,-0.457,-0.133,0.374,-0.563,-0.417,0.169,-0.196
"6455",2020-06-24,42,-0.263,-0.0714,1.27,-0.527,-0.381,0.119,-0.13
"6456",2020-06-24,43,-0.197,-0.1,-0.113,-0.459,-0.323,0.101,-0.116
"6457",2020-06-24,44,-0.457,-0.174,-0.27,-0.357,-0.404,0.123,-0.145
